uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19ee00de-fc0e-11ed-88fc-93f4be02dfa8	neigbor85.txt	Ecological Economics 27: 149-160.	Ecological Economics 27 : 149-160 .	Bicknell, K.B., R.J. Ball, R. Cullen and H. Bigsby. 1998. New methodology for the ecological footprint with an application to the New Zealand economy. Ecological Economics 27: 149-160.	Ecological Economics 27: 149-160.	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
19ee00df-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	Secondary education covers six years divided into lower secondary (three years) and upper secondary (three years).	Secondary education covers six years divided into lower secondary ( three years ) and upper secondary ( three years ) .	System of education: http://www.classbase.com/Countries/Ireland/Education-System http://www.ibe.unesco.org/fileadmin/user_upload/Publications/WDE/2010/pdf-versions/Ireland.pdf Israel Diploma awarded Bagrut Teudat Bagrut School year September - June compulsory Education ages 5-18 grades 1-12 educational system U.S. equivalent Kindergarten (Age 5) kindergarten Primary - 1st 1st 2nd 2nd 3rd 3rd 4th 4th 5th 5th 6th 6th Lower Secondary - 7th 7th 8th 8th 9th 9th Upper Secondary - 10th 10th 11th 11th 12th - Bagrut 12th - Standard High School diploma grading scale U.S. equivalent 10 95-100       (excellent) a 9 85-94          (very good) B+/A 8 75-84     (Good) B 7 65-74          (Almost Good) C+ 6 55-64       (Sufficient) C 5 45-54             (almost satisfactory) D 0-4 0-44           /     (insufficient/fail) F grading remarks 10-0 or 100-0; student in Bagrut may be examined at different levels: 1, 2, 3 is lower level; 4-5 advanced level. Highest on scale: 10 or 100 Pass/fail level: 5 or 50 Lowest on scale: 0 Country Notes Primary education lasts for six years. Secondary education covers six years divided into lower secondary (three years) and upper secondary (three years). Schools are classified according to one of three tracks: general (academic, theoretical), technological/vocational and agricultural. Students attend classes for 32-36 hours a week and may study up to 15 subjects at a time. One instructional unit is defined as approximately 90 fifty-minute instruction hours over a three-year period. On completion of Grade 12, students may sit for Bagrut exams. Requirements for the current Bagrut certificate are 20 units in a range of 20-25 units and a minimum of 15 in compulsory subjects: Bible (2); Civics (1); English Language (3); Hebrew Grammar (1); Hebrew Composition (1); Hebrew Literature (2); and maths (3). Additional subject (1). At least one subject exam must be taken for 5 units. A grade of at least 6 must be achieved in all major subjects. For access to universities, students must also pass the Psychometric Entrance Test (PET).	Secondary education covers six years divided into lower secondary (three years) and upper secondary (three years).	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19ee00e0-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	These rice-based winelike beverages are served warm and featured at ceremonial feasts.	These rice-based winelike beverages are served warm and featured at ceremonial feasts .	Sake is widely consumed in Japan, as is wang-tsiu in China. These rice-based winelike beverages are served warm and featured at ceremonial feasts.	These rice-based winelike beverages are served warm and featured at ceremonial feasts.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19ee00e1-fc0e-11ed-88fc-93f4be02dfa8	neigbor104.txt	Maharashtra designates additional specialty nurses and post-basic nurses, including PhD nurses, master of science in nursing nurses, masters of philosophy in nursing nurses, psychiatric nurses, pediatric nurses, oncological nurses, and critical care nurses.	Maharashtra designates additional specialty nurses and post-basic nurses , including PhD nurses , master of science in nursing nurses , masters of philosophy in nursing nurses , psychiatric nurses , pediatric nurses , oncological nurses , and critical care nurses .	Nurse Types and Titles Common nurse types across all Central Asian and Indian jurisdictions include general nurses or RNs, midwives, health visitors, nursemidwives, auxiliary nurses/nursing assistants, and bachelor's/basic nurses (Tables C18 through C22). Notably, Bangladesh has six types of RNs. Pakistan, India, Kyrgyzstan, and Bhutan designate additional nurse types in the area of specialty nurse. For instance, the Bhutan Medical and Health Council designates a master's nurse, while the Pakistan Nursing Council designates LPNs, community midwives, family welfare workers, and lady health visitors. Kyrgyzstan's Ministry of Health designates seven specialty nurses including obstetric nurse, nurse anesthetist, nursing nurse, pediatric nurse, physiotherapy nurse, and infectious disease nurse. Afghanistan recognizes an assistant midwife (who must pass the Afghan National Testing and Certification Midwifery Examination), an auxiliary nurse midwife (requiring 6 months of training), and a community midwife (requiring 2 years of training). While India follows both national and state nursing laws, each state is distinct as to which specialty nurse types are designated. Uttarakhand designates only a few, such as a master's nurse, health worker, and a post-basic nurse. Maharashtra designates additional specialty nurses and post-basic nurses, including PhD nurses, master of science in nursing nurses, masters of philosophy in nursing nurses, psychiatric nurses, pediatric nurses, oncological nurses, and critical care nurses.	Maharashtra designates additional specialty nurses and post-basic nurses, including PhD nurses, master of science in nursing nurses, masters of philosophy in nursing nurses, psychiatric nurses, pediatric nurses, oncological nurses, and critical care nurses.	A Global Profile of Nursing Regulation, Education, and Practice	Journal of Nursing Regulation, Volume 10, Special Issue	2020
19ee00e2-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	ENEA, as an institution, has long been involved in community development, particularly in rural settings.	ENEA , as an institution , has long been involved in community development , particularly in rural settings .	ENEA, as an institution, has long been involved in community development, particularly in rural settings. It has come to the conclusion that much effort has been skewed towards analyzing the means of development available to rural populations. In other words, ENEA has formerly focused on processes and now recognizes the importance of focusing on the people as the center of every development goal.	ENEA, as an institution, has long been involved in community development, particularly in rural settings.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19ee00e3-fc0e-11ed-88fc-93f4be02dfa8	neigbor139.txt	In addition to serving everyday practical purposes for many, physical currency has cultural significance.	In addition to serving everyday practical purposes for many , physical currency has cultural significance .	"Last redesigned in 2011, the pound50 bill will be printed on polymer for the first time: it's much harder to counterfeit and more resilient and has a lower carbon footprint than paper, according to John. (The pound5 and pound10 notes have already come out on polymer, with the polymer pound20 set to be issued in 2020.) In the United Kingdom as elsewhere, cash use is quickly being supplanted by various forms of digital payments--a fact that Turing himself might appreciate and could potentially have envisioned. (Just 28 percent of UK transactions were in cash in 2018, down from 40 percent in 2016, according to John.) But cash isn't going anywhere soon, John said. In addition to serving everyday practical purposes for many, physical currency has cultural significance. ""People really do care about these banknotes and see them as a symbol of our country."" Turing will join three other famous British figures on current banknotes: Sir Winston Churchill (on the pound5), the novelist Jane Austen (pound10), and soon, the artist J. M. W. Turner, who replaces the economist Adam Smith on the pound20 note next year."	In addition to serving everyday practical purposes for many, physical currency has cultural significance.	The Economics of Climate Change – IMF F&D | December 2019	Christine Lagarde, Felix Suntheim, Sena Oztosun, Lyndsay Walsh, Denise Marín, Ashlin Mathew, Patrick R. P. Heller, Mina Mashayekhi, José Antonio Ocampo, Melinda Weir	2019
19ee00e4-fc0e-11ed-88fc-93f4be02dfa8	neigbor169.txt	To assess the robustness of this classification, this report compares the degree of agricultural market participation among agricultural workers classified as employed and agricultural workers classified as subsistence workers using a household commercialization index (HCI) constructed from a household-based agricultural module also included in the survey.	To assess the robustness of this classification , this report compares the degree of agricultural market participation among agricultural workers classified as employed and agricultural workers classified as subsistence workers using a household commercialization index ( HCI ) constructed from a household-based agricultural module also included in the survey .	To assess the robustness of this classification, this report compares the degree of agricultural market participation among agricultural workers classified as employed and agricultural workers classified as subsistence workers using a household commercialization index (HCI) constructed from a household-based agricultural module also included in the survey. The HCI is defined as the ratio of the gross value of all crop sales and the gross value of all crop production: This index can be seen as a measure of a household's market orientation. The larger the index the higher is the degree of commercialization or market orientation. A value of zero signifies no market participation --the household only produces for it is own consumption; that is, full subsistence.	To assess the robustness of this classification, this report compares the degree of agricultural market participation among agricultural workers classified as employed and agricultural workers classified as subsistence workers using a household commercialization index (HCI) constructed from a household-based agricultural module also included in the survey.	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
19ee00e5-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	"The examples included in this series present various ""faces"" of sustainability, offering ideas, contributions and suggestions on education for sustainable development both in and out of school (UN Decade 2005-2014)."	"The examples included in this series present various "" faces "" of sustainability , offering ideas , contributions and suggestions on education for sustainable development both in and out of school ( UN Decade 2005-2014 ) ."	"WWF living Planet Report 2008 (German/english) additional information about the international youth Summit ""Go 4 bioDiv"" Photo gallery from the youth Summit and educational use of the Footprint links, literature and selected PDF files on the subject Where can i find the additional information? All materials are stored on an off-line Web site on the accompanying DVD. To get there, just open the file ""index.html"" in the folder ""Daten"" on the DVD. exclusion of liability With its ruling of 12 May 1998 - 312 O 85/98 - ""liability for links"" Hamburg Regional Court held that anyone including a link may also share liability for the content of the linked page. This can only be avoided by explicitly disclaiming responsibility for the content in question. We hereby disclaim responsibility for the content of all the Web sites mentioned or linked in the present text, and of any further links included there, which we do not adopt as our own. Deutsche Gesellschaft fur Technische Zusammenarbeit (GTZ) GmbH Postfach 5180 65726 Eschborn / Germany T + 49 61 96 79 - 0 F + 49 61 96 79 - 11 15 E info@gtz.de I www.gtz.de SuSta inabil i t y HaS Many FaceS a brochure series with accompanying materials on development cooperation for the un Decade of education for Sustainable Development Conserving biological and cultural diversity prepares the ground for human development. The examples included in this series present various ""faces"" of sustainability, offering ideas, contributions and suggestions on education for sustainable development both in and out of school (UN Decade 2005-2014). They show how people in countries with which we are less familiar find ways of improving their living conditions, while at the same time learning to protect their environment. In these settings, development cooperation means helping facilitate difficult economic and social change processes."	"The examples included in this series present various ""faces"" of sustainability, offering ideas, contributions and suggestions on education for sustainable development both in and out of school (UN Decade 2005-2014)."	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19ee00e6-fc0e-11ed-88fc-93f4be02dfa8	neigbor119.txt	Children's education is the top priority for most of the parents.	Children 's education is the top priority for most of the parents .	Private tutoring in English is a common phenomenon in Bangladesh. During recent decades, it has grown to become a vast enterprise. A huge number of children receive this private supplementary tutoring in English in Bangladesh. Children receiving such tutoring are then able to perform better in school which is not a new phenomenon in Bangladesh but also other parts of the world. English is an international language and it is gaining more space in the national education curriculum in Bangladesh, at first, English was only an elective subject but now it is a compulsory subject. So, a substantial number of families hire private tutors of English for their sons and daughters to improve their English. Children's education is the top priority for most of the parents. As some children struggle to keep up with their schoolwork, home tuition in particular plays a very important part in helping the weaker students cope with today's competitive learning environment. In fact, home tuition has long been an integral part of our education scene. So in many ways private tutoring is necessary especially for Bangla medium young learners or primary school students in Bangladesh. While private tutoring have positive consequences, such as improving students learning, employment for tutors, help to get good grades in exam, it also have negative consequences, like pressure on young learners, establish social inequalities, de-motivated to learn in the mainstream system and manipulation of students by tutors. Therefore, this study aims to find out the reasons and necessity of private tutoring in English for primary school students in Bangladesh.	Children's education is the top priority for most of the parents.	Reasons and necessity of Private tutoring in English for Bangla medium primary school students in Bangladesh	Samia Manzoor, Firdous Azim	2013
19ee00e7-fc0e-11ed-88fc-93f4be02dfa8	neigbor13.txt	"The category of ""other commercial services"", which includes financial services and other business services, contributes disproportionately to services trade growth."	"The category of "" other commercial services "" , which includes financial services and other business services , contributes disproportionately to services trade growth ."	"The category of ""other commercial services"", which includes financial services and other business services, contributes disproportionately to services trade growth."	"The category of ""other commercial services"", which includes financial services and other business services, contributes disproportionately to services trade growth."	World Trade Statistical Review 2019	Barbara d’Andrea-Adrian, Alejandra Barajas Barbosa, Lori Chang, Christophe Degain, Florian Eberth, Antonella Liberatore, Kathryn Lundquist	2019
19ee00e8-fc0e-11ed-88fc-93f4be02dfa8	neigbor85.txt	Ecological Economics 57: 534- 541.	Ecological Economics 57 : 534 - 541 .	Weisz, H., F. Duchin. 2006. Physical and monetary input-output analysis: What makes the difference? Ecological Economics 57: 534- 541.	Ecological Economics 57: 534- 541.	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
19ee00e9-fc0e-11ed-88fc-93f4be02dfa8	neigbor5.txt	The Indian government has a strong ownership presence in major services industries such as banking and insurance.	The Indian government has a strong ownership presence in major services industries such as banking and insurance .	The Indian government has a strong ownership presence in major services industries such as banking and insurance. Foreign investment in businesses in certain major services sectors, including financial services and retail, is subject to limitations on foreign equity. Foreign participation in professional services is significantly restricted and, in the case of legal services, is prohibited entirely.	The Indian government has a strong ownership presence in major services industries such as banking and insurance.	The 2019 National Trade Estimate Report on Foreign Trade Barriers (NTE)	The Office of the United States Trade Representative (USTR): Samuel Gruber, Julie McNees, Nathaniel Moulton, Lida Weinstock, Robert E. Lighthizer	2019
19ee00ea-fc0e-11ed-88fc-93f4be02dfa8	neigbor90.txt	Cooperation with the Board 235.	Cooperation with the Board 235 .	Cooperation with the Board 235. In recent years, there has been continued cooperation on the implementation of the international drug control treaties between the Government of Afghanistan and the Board. 236. The Government has substantially improved its reporting performance since 2010, submitting data to INCB regularly, as required under the international drug control treaties. 237. In February 2015, Afghanistan acceded to the 1972 Protocol amending the 1961 Convention, a development welcomed by the Board. 238. In June 2015, the Government submitted its 2014 report to the Board, reflecting the Government's efforts to comply with their reporting requirements with regard to the implementation of the international drug control treaties and relating to its efforts to facilitate the delivery of the required technical assistance. 239. INCB notes an increase in the counter-narcotics operations led by Afghan law enforcement authorities. However, the lack of budgetary allocation for addressing the cultivation of cannabis plant in the country remains a challenge.	Cooperation with the Board 235.	Report of the International Narcotics Control Board for 2015	International Narcotics Control Board	2016
19ee00eb-fc0e-11ed-88fc-93f4be02dfa8	neigbor190.txt	Sectorial procedures are also in place for the banking sector and land based casinos.	Sectorial procedures are also in place for the banking sector and land based casinos .	"A4. The Prevention of Money Laundering Act and the Prevention of Money Laundering and Funding of Terrorism Regulations (""PMLFTR"") are supplemented by the Implementing Procedures issued by the FIAU (http://www.fiumalta.org/implementing-procedures). Sectorial procedures are also in place for the banking sector and land based casinos."	Sectorial procedures are also in place for the banking sector and land based casinos.	Know Your Customer: Quick Reference Guide	PWC	2016
19ee00ec-fc0e-11ed-88fc-93f4be02dfa8	neigbor59.txt	Government aims to make education more affordable The government remains the driving force behind English education in Cameroon, as it is responsible for the largest number of students, and directs educational strategy and reform.	Government aims to make education more affordable The government remains the driving force behind English education in Cameroon , as it is responsible for the largest number of students , and directs educational strategy and reform .	Government aims to make education more affordable The government remains the driving force behind English education in Cameroon, as it is responsible for the largest number of students, and directs educational strategy and reform. The majority of schools in Cameroon are government-owned and managed. The government is thus promoting education by attempting to lower costs and increase access to education for less affluent citizens. There are also several language centres in cities such as Yaounde, Douala, Buea, Bamenda, Ebolowa, Garoua and Bertoua, where English language classes are offered along with other subjects.	Government aims to make education more affordable The government remains the driving force behind English education in Cameroon, as it is responsible for the largest number of students, and directs educational strategy and reform.	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
19ee00ed-fc0e-11ed-88fc-93f4be02dfa8	neigbor59.txt	The government is thus promoting education by attempting to lower costs and increase access to education for less affluent citizens.	The government is thus promoting education by attempting to lower costs and increase access to education for less affluent citizens .	Government aims to make education more affordable The government remains the driving force behind English education in Cameroon, as it is responsible for the largest number of students, and directs educational strategy and reform. The majority of schools in Cameroon are government-owned and managed. The government is thus promoting education by attempting to lower costs and increase access to education for less affluent citizens. There are also several language centres in cities such as Yaounde, Douala, Buea, Bamenda, Ebolowa, Garoua and Bertoua, where English language classes are offered along with other subjects.	The government is thus promoting education by attempting to lower costs and increase access to education for less affluent citizens.	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
19ee00ee-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	For an economy trading through a land border, domestic transport captures the time and cost from the loading of the shipment at the warehouse until the shipment reaches the economy's land border (figure 8.16).	For an economy trading through a land border , domestic transport captures the time and cost from the loading of the shipment at the warehouse until the shipment reaches the economy 's land border ( figure 8.16 ) .	Domestic transport Domestic transport captures the time and cost associated with transporting the shipment from a warehouse in the largest business city of the economy to the most widely used seaport or land border of the economy. For 11 economies the data are also collected for the second largest business city (table 8A.1). This set of procedures captures the time for (and cost of) the actual transport; any traffic delays and road police checks; as well as time spent on loading or unloading at the warehouse or border. For a coastal economy with an overseas trading partner, domestic transport captures the time and cost from the loading of the shipment at the warehouse until the shipment reaches the economy's port (figure 8.15). For an economy trading through a land border, domestic transport captures the time and cost from the loading of the shipment at the warehouse until the shipment reaches the economy's land border (figure 8.16).	For an economy trading through a land border, domestic transport captures the time and cost from the loading of the shipment at the warehouse until the shipment reaches the economy's land border (figure 8.16).	Doing Business 2019: Training for Reform	World Bank Group	2018
19ee00ef-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	The film, which is full of both humor and facts, gives us a chance to understand the social and ecological consequences of our purchasing decisions.	The film , which is full of both humor and facts , gives us a chance to understand the social and ecological consequences of our purchasing decisions .	Annie Leonard gives us a behind-the-scenes look of product stories in her fast-paced short film The Story of Stuff. The film, which is full of both humor and facts, gives us a chance to understand the social and ecological consequences of our purchasing decisions. The English language version is available on the accompanying DVD or can be downloaded at these Web sites: www.storyofstuff.co* m (Original English version) www.storyofstuff.com/internationa* l/ (Original English version with subtitles) www.utopia.de/wissen/bildungsluecken/* the-story-of-stuff (dubbed in German ) Global development of population, biocapacity, and Footprint (per capita values).	The film, which is full of both humor and facts, gives us a chance to understand the social and ecological consequences of our purchasing decisions.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19ee00f0-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	Job satisfaction and other measures of nonmaterial well-being such as happiness or identity may be affected by cultural differences QUESTION 2 Rapid and sustained growth is generally viewed as the main priority for developing countries, and as a precondition for continued increases in living standards and strengthened social cohesion.	Job satisfaction and other measures of nonmaterial well-being such as happiness or identity may be affected by cultural differences QUESTION 2 Rapid and sustained growth is generally viewed as the main priority for developing countries , and as a precondition for continued increases in living standards and strengthened social cohesion .	"Job satisfaction and other measures of nonmaterial well-being such as happiness or identity may be affected by cultural differences QUESTION 2 Rapid and sustained growth is generally viewed as the main priority for developing countries, and as a precondition for continued increases in living standards and strengthened social cohesion. Economic growth, living standards, and social cohesion can indeed move together, and they often do--as shown, for example, by the remarkable experience of East Asian economies, including the Republic of Korea and Singapore.45 Building on the East Asian experience, the conventional wisdom is to focus on growth and assume that increased living standards and greater social cohesion will follow. This is the main tenet behind ""growth strategies,"" ""growth diagnostics,"" and ""binding constraints analyses,"" all of which aim to identify and remove obstacles to economic growth and to sustain it over prolonged periods of time."	Job satisfaction and other measures of nonmaterial well-being such as happiness or identity may be affected by cultural differences QUESTION 2 Rapid and sustained growth is generally viewed as the main priority for developing countries, and as a precondition for continued increases in living standards and strengthened social cohesion.	World Development Report 2013: Jobs	World Bank	2012
19ee00f1-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	At the end of the second cycle, they sit for intra-school examinations.	At the end of the second cycle , they sit for intra-school examinations .	Country Notes Primary education lasts for six years and is compulsory. However the draft Constitution recommends that there be nine years of compulsory education. Admission to secondary education is, at present, based on an intra-school examination not a national Baccaluria. Secondary education covers six years divided into two three-year cycles: grades 7 to 9 in middle school (Maktabeh Motevaseteh) and grades 10 to 12 at high school (Doreyeh Aali). At the end of the first cycle, pupils sit for an examination. At the end of the second cycle, they sit for intra-school examinations. Technical secondary education is offered in the lower and upper secondary cycle at middle schools in such subjects as Commerce, Applied Arts, Teacher Training, Agriculture and Civil Aviation. Courses lead to a Baccaluria equivalent level qualification. A structure of eight years of general basic education followed by four years of secondary education had been introduced for a few years during the educational reform of 1975.	At the end of the second cycle, they sit for intra-school examinations.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19ee00f2-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	Kampala: Makerere University (fountain publishers, in press).	Kampala : Makerere University ( fountain publishers , in press ) .	Workshops: In Senegal, two workshops were held in 2002 participated by 40 NGO members (mainly women) on health education methodologies, gender, and aflatoxin contamination. In Uganda, the following workshops were held: (1) one workshop in April 2004 at Makerere University on health education methodologies and gender issues for 15 participants including faculty, VT54 - 103 - students, and health workers. The Ministry of Health appreciated the training on aflatoxin since the staff was not aware of the health risks caused by aflatoxin contamination; (2) two workshops were held in November 2004, the first in Iganga/Mayuge and the second in Mubende, to finalize the Health Education Program. Each had four health workers and a supervisor as participants. The workshops were facilitated by Dr. Colette Harris and Dr. Archileo Kaaya with support from two Makerere students (women). Total participants: Iganga/Mayuge workshop four women plus four men plus the two facilitators (1 man, 1 woman), and Mubende: five women and a man with two facilitators. Publications: Seven publications, reports, thesis reports were produced by U.S. and Host Country Project Teams: 1. A paper in international newsletter on aflatoxin contamination in groundnuts in Uganda. 2. A manuscript submitted on Aflatoxin levels on farms and in markets in Uganda, submitted to Peanut Science on aflatoxin and women farmers, entitled: 'Aflatoxins in Peanuts, the health risk versus the economic costs: Some reflections on local viewpoints from the Senegalese Peanut Basin' in Proceedings of Women's Worlds 2002 Conference. Kampala: Makerere University (fountain publishers, in press). 3. A working paper on critical issues for aflatoxin contamination among peanut producers in Senegal. 4. Two reports: ENEA 2002 Aflatoxin Survey Report in Senegal; 2003 Mini survey in three villages in Uganda. 5. An M.S. thesis report by Ugandan graduate student on Assessment of farm families' farm practices on and health risks in groundnuts (in prep.). 6. A bibliography on aflatoxin with about 1,000 entries; in Virginia Tech OIRED website and incorporated into the ICRISAT bibliography on aflatoxins.	Kampala: Makerere University (fountain publishers, in press).	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19ee00f3-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	The irrigated ecosystem benefited greatly from the development of associated management practices that allow the semidwarf varieties to express their yield potential.	The irrigated ecosystem benefited greatly from the development of associated management practices that allow the semidwarf varieties to express their yield potential .	The irrigated ecosystem benefited greatly from the development of associated management practices that allow the semidwarf varieties to express their yield potential. In partnership with national agricultural research and extension systems, international research on the irrigated rice ecosystem focuses on yield-limiting factors and technological advances to overcome them. Research is also conducted on the resilience of intensively cropped systems, including identifying factors that contribute to stagnating or even declining yields.	The irrigated ecosystem benefited greatly from the development of associated management practices that allow the semidwarf varieties to express their yield potential.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19ee00f4-fc0e-11ed-88fc-93f4be02dfa8	neigbor169.txt	LABOR URBAN ENTERPRISE RURAL ENTERPRISE 0 5 10 15 .3 .2 .1 KERNEL DENSITY ESTIMATION D EN SI TY production model for most cash crops, many can benefit from the expansion of export crops.	LABOR URBAN ENTERPRISE RURAL ENTERPRISE 0 5 10 15 .3 .2 .1 KERNEL DENSITY ESTIMATION D EN SI TY production model for most cash crops , many can benefit from the expansion of export crops .	LOG (NET LABOR PRODUCTIVITY IN 2015) AGRIC. LABOR URBAN ENTERPRISE RURAL ENTERPRISE 0 5 10 15 .3 .2 .1 KERNEL DENSITY ESTIMATION D EN SI TY production model for most cash crops, many can benefit from the expansion of export crops. At the same time, part of the declining demand for labor in agriculture following the lower (relative) demand for staples as incomes rise can also be offset by catering to the increasing demand for higher-value and processed agricultural products as countries get richer. This can create new jobs on the farm, but increasingly also off farm, in the expanding agricultural value chains and agribusiness. It is countries that complement a successful structural transformation (declining share of agriculture in the economy as they develop) with a successful agricultural transformation (declining share of staples in agricultural value added) which experience the fastest decline in (rural) poverty.	LABOR URBAN ENTERPRISE RURAL ENTERPRISE 0 5 10 15 .3 .2 .1 KERNEL DENSITY ESTIMATION D EN SI TY production model for most cash crops, many can benefit from the expansion of export crops.	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
19ee00f5-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	A summary of host country collaborating scientists' involvement in technology transfer is given in Attachment 2.	A summary of host country collaborating scientists ' involvement in technology transfer is given in Attachment 2 .	The Management Entity has hosted workshops, conferences, and training sessions for the Principal Investigators and collaborating scientists. These activities have served to increase international technology transfer and impart new skills to participants. Host country collaborating scientists have variable relationships with their country's extension/technology transfer organizations. In some cases, the host country's system to disseminate new technology is well developed and effective, whereas in other countries there is little interaction between collaborators and extension/outreach agencies. A summary of host country collaborating scientists' involvement in technology transfer is given in Attachment 2.	A summary of host country collaborating scientists' involvement in technology transfer is given in Attachment 2.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19ee00f6-fc0e-11ed-88fc-93f4be02dfa8	neigbor231.txt	Ensuring sustainable tourism The preservation of natural and cultural resources is another challenge the industry must overcome.	Ensuring sustainable tourism The preservation of natural and cultural resources is another challenge the industry must overcome .	Ensuring sustainable tourism The preservation of natural and cultural resources is another challenge the industry must overcome. Results show that the number of UNESCO cultural and natural sites, as well as intangible cultural heritage listings, keeps growing, indicating greater commitment to preserving some of the key attractions driving people to visit destinations. Encouragingly, Environmental Sustainability (pillar 9) scores have been boosted by the increase in environmental treaty ratifications and improved perceptions that T&T is being developed in a sustainable manner, all of which bodes well for natural resources and nature-based tourism. While this is promising, the enforcement of treaties and protected lands might not be enough to preserve natural resources, given that air pollution, deforestation and species endangerment have continued to rise over the last two years. Since the last edition of the report, the global average score for perceptions of the stringency and enforcement of environmental regulations improved by just 0.4%. Sadly, these perceptions declined the most in Sub-Saharan Africa, a region that already struggles to better utilize its natural assets. As a result, it is vital that T&T stakeholders recognize their role in environmental protection, or they run the risk of losing out on future nature tourism.	Ensuring sustainable tourism The preservation of natural and cultural resources is another challenge the industry must overcome.	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
