uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19e92252-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	It will also be instrumental to the development of an INRM framework and curriculum for farmer learning for inland valleys in West Africa.	It will also be instrumental to the development of an INRM framework and curriculum for farmer learning for inland valleys in West Africa .	Inland valleys have very complex, dynamic, and diverse human, social, natural, and physical dimensions and interconnections. This complexity needs to be understood to determine options for improved and integrated natural resource management. Given the diversity of inland-valley ecosystems, a bottom-up social learning process will be critical. Only then can sustainable and lasting impact on food security in the region be achieved. A participatory learning and action research approach among inlandvalley development stakeholders (farmers, change agents, extension, research) at the grassroots level is required. This will help build bridges between indigenous knowledge and scientific expertise, and stimulate the formation of networks between farmers and other inlandvalley development stakeholders. It will also be instrumental to the development of an INRM framework and curriculum for farmer learning for inland valleys in West Africa. WARDA is using integrated rice management as an entry point to INRM for inland valleys. A complete curriculum has been developed, containing a facilitators' manual and a technical manual dealing with all management interventions from land preparation to harvest and postharvest issues. The Inland Valley Consortium (10 West and Central African countries hosted by WARDA that focus on intensified but sustainable use of inland valleys) forms the foundation of the inland-valley research and development platform that is being built at regional and national levels.	It will also be instrumental to the development of an INRM framework and curriculum for farmer learning for inland valleys in West Africa.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19e92253-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	Much of the work of this project is long-term, and usable results may yet be somewhat far off.	Much of the work of this project is long-term , and usable results may yet be somewhat far off .	Much of the work of this project is long-term, and usable results may yet be somewhat far off. However it is important that it continue. Equally important progress is being made in the transformation work done in UGA28, and the work on molecular biology, molecular markers, introgression of useful genes from wild species that is being done in TAM17. There could be some overlap between the three projects, and these efforts could be rationalized in order to: Project FAM51 - 241 - * Remove any duplication * Reduce the effort and expenditure to fewer, better focused activities that are shared among the three PI's depending on comparative advantage * Strengthen the involvement of conventional breeders in the utilization of the products of this research * Reduce the involvement of HC's to the transfer of new technologies in a limited number of well-focussed areas * Consolidate training effort in these disciplines for human and institutional capacity building Winter peanuts in Bangladesh - 242 - Markets for peanut as a food and snack are strong. This picture from Indonesia shows peanuts roasted in the shell.	Much of the work of this project is long-term, and usable results may yet be somewhat far off.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19e92254-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	Strive to provide an even better experience.	Strive to provide an even better experience .	Learn about your local competitors. Find out what people like--and don't like--about working with them. Strive to provide an even better experience. 197Chapter 17: Selling Overseas & After-Sales Service place service at the forefront of the criteria they evaluate when deciding whether to purchase goods or services.	Strive to provide an even better experience.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19e92255-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	What has happened in migration?	What has happened in migration ?	What has happened in migration?	What has happened in migration?	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19e92256-fc0e-11ed-88fc-93f4be02dfa8	neigbor97.txt	Analysis of this nature enables interventions to be targeted to increase the resistance of farmers to hazards, e.g., flood resistant seeds (Dar et al. 2013) or enable ex post coping (e.g., Akter et al. 2016).	Analysis of this nature enables interventions to be targeted to increase the resistance of farmers to hazards , e.g ., flood resistant seeds ( Dar et al. 2013 ) or enable ex post coping ( e.g ., Akter et al. 2016 ) .	Investigations have been made into the use of resilience as a concept to guide development. These studies have focused on the following: identifying which economic units are or are not resilient; the differential impacts of shocks on these units; and the responses of different economic units to these shocks (Hoddinott 2006, Carter et al. 2007, Akter and Mallick 2013, Constas et al. 2014, Alfani et al. 2015, Jain et al. 2015, Cisse and Barrett 2016). Analysis of this nature enables interventions to be targeted to increase the resistance of farmers to hazards, e.g., flood resistant seeds (Dar et al. 2013) or enable ex post coping (e.g., Akter et al. 2016). Our work builds upon the arguments of Bene et al. (2016a) and Enfors (2013) in highlighting the importance of contextual factors to explain resilience in farmers. Our analysis strongly suggests that a range of interacting contextual factors prevent the emergence of resilient, high-return rice cropping livelihoods. Agricultural interventions need to take into account these contextual factors to shift rice cropping onto a trajectory toward resilience. Our context-based analysis shows how rice cultivation and the prevailing social norms, formal institutions, and economy interact to shape coping capacity and the distribution of resilience. We argue that context based studies that explain how resilience occurs and resilience measurement studies that monitor economic units pre-and postshock are complementary. Contextbased studies can explain why differential levels of postdisaster resilience occur. Such complementary analysis will likely lead to more sustainable and effective resilience building interventions.	Analysis of this nature enables interventions to be targeted to increase the resistance of farmers to hazards, e.g., flood resistant seeds (Dar et al. 2013) or enable ex post coping (e.g., Akter et al. 2016).	Resilience to hazards: rice farmers in the Mahanadi Delta, India	John M. Duncan, Emma L. Tompkins, Jadunandan Dash, Basundhara Tripathy	2017
19e92257-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	We are also geMng calls from other geographies where our technology can be applied and are exploring partnership with new organizaIons for a structured response in these areas.	We are also geMng calls from other geographies where our technology can be applied and are exploring partnership with new organizaIons for a structured response in these areas .	Response to the COVID-19 service has been very good in partnership with other organisaIons including state governments, in geographies where we are working. We are also geMng calls from other geographies where our technology can be applied and are exploring partnership with new organizaIons for a structured response in these areas. Partnership with field response partners in wider geographies will help in local response and will lead to larger impact. A wider publicity of the IVR phone number will also increase uptake of the service across WSIS Stocktaking PlaHorm www.wsis.org/stocktaking WSIS Action Lines Sustainable Development Goals WSIS Action Lines Sustainable Development Goals .	We are also geMng calls from other geographies where our technology can be applied and are exploring partnership with new organizaIons for a structured response in these areas.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19e92258-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	CHAPTER 7 Different countries face different jobs challenges, but their jobs agendas are interconnected by two forces--the migration of people and the migration of jobs.	CHAPTER 7 Different countries face different jobs challenges , but their jobs agendas are interconnected by two forces - - the migration of people and the migration of jobs .	CHAPTER 7 Different countries face different jobs challenges, but their jobs agendas are interconnected by two forces--the migration of people and the migration of jobs. These two flows have consequences for living standards, productivity, and social cohesion in sending and receiving countries. The arrival of migrants or the outsourcing of jobs abroad affects the living standards of both migrants and locals. The availability of foreign workers, the development of migrant networks channeling savings and ideas, and the arrival of multinational firms bringing more advanced techniques are all bound to increase productivity. But family structures as well as community life are affected by the movement of people and jobs. The potential gains are considerable, but there are also tradeoffs.	CHAPTER 7 Different countries face different jobs challenges, but their jobs agendas are interconnected by two forces--the migration of people and the migration of jobs.	World Development Report 2013: Jobs	World Bank	2012
19e92259-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	The study is called genomics.	The study is called genomics .	The rice plant has 12 chromosomes, the tiny strands of DNA within each cell that hold its genetic information. Along the chromosomes, about 50,000 genes make up the genome. Scientists have been working for several years on rice gene sequencing: pinpointing each gene and deciphering DNA sequence structure, variation, and function. The study is called genomics. The entire sequence of genes along the rice chromosomes is being elucidated by various groups. Syngenta, a multinational agribusiness corporation, and the Beijing Genomics Institute published their sequencing of the rice genome in April 2002. The International Rice Genome Sequencing Project led by Japan expects to complete its task by the end of 2002. The international project, largely supported by governments, is committed to providing all sequence information to the public.	The study is called genomics.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19e9225a-fc0e-11ed-88fc-93f4be02dfa8	neigbor153.txt	These objectives are normally specified at national level in relevant legislation or other governance system (e.g., traditional authority for community conserved areas) which provides overall direction for management of the site.	These objectives are normally specified at national level in relevant legislation or other governance system ( e.g ., traditional authority for community conserved areas ) which provides overall direction for management of the site .	The second looks more deeply at whether these objectives have been delivered in practice. These objectives are normally specified at national level in relevant legislation or other governance system (e.g., traditional authority for community conserved areas) which provides overall direction for management of the site. For example, designation as a category II protected area means that the area should be managed primarily for biodiversity conservation with no, or very limited, extractive use of resources. In some cases, managers may have difficulty in managing the site in strict accordance with these objectives. It has been assumed that the results of assessments of management effectiveness should not be used as a basis for allocating or changing the category to which a protected area is assigned. So, for example, the appropriate response to an evaluation of management effectiveness that reveals a failure to control illegal resource exploitation in a category II protected area is not to change the site to category V (which allows for a level of sustainable resource use) but rather, to seek to adapt management to achieve more effectively the legally specified management objectives.	These objectives are normally specified at national level in relevant legislation or other governance system (e.g., traditional authority for community conserved areas) which provides overall direction for management of the site.	Guidelines for Applying Protected Area Management Categories	Nigel Dudley, Sue Stolton, Peter Shadie	2013
19e9225b-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	Workshops and conferences result in better informed Project Investigators and host country collaborating scientists and in better planned research projects.	Workshops and conferences result in better informed Project Investigators and host country collaborating scientists and in better planned research projects .	The education of scientists is one of the most important accomplishments and impacts of the Peanut CRSP. The development of human capital is essential for both the U.S. and host countries. Workshops and conferences result in better informed Project Investigators and host country collaborating scientists and in better planned research projects.	Workshops and conferences result in better informed Project Investigators and host country collaborating scientists and in better planned research projects.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19e9225c-fc0e-11ed-88fc-93f4be02dfa8	neigbor139.txt	In our current model these goals sometimes seem to collide, and our economic pursuits encroach too closely on nature.	In our current model these goals sometimes seem to collide , and our economic pursuits encroach too closely on nature .	In our current model these goals sometimes seem to collide, and our economic pursuits encroach too closely on nature. But nature--a stable climate, reliable freshwater, forests, and other natural resources--is what makes industry possible. It is not one or the other. We cannot have long-term human development without a steady climate and a healthy natural world.	In our current model these goals sometimes seem to collide, and our economic pursuits encroach too closely on nature.	The Economics of Climate Change – IMF F&D | December 2019	Christine Lagarde, Felix Suntheim, Sena Oztosun, Lyndsay Walsh, Denise Marín, Ashlin Mathew, Patrick R. P. Heller, Mina Mashayekhi, José Antonio Ocampo, Melinda Weir	2019
19e9225d-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Recent developments in the rice sector Agriculture is the backbone of India's economy, providing direct employment to about 67% of the working people in the country.	Recent developments in the rice sector Agriculture is the backbone of India 's economy , providing direct employment to about 67 % of the working people in the country .	Recent developments in the rice sector Agriculture is the backbone of India's economy, providing direct employment to about 67% of the working people in the country. It forms the basis of many premier industries of India, including the textile, jute, and sugar industries. Agriculture contributes about 29% to GDP; one-fourth of India's exports are agricultural products.	Recent developments in the rice sector Agriculture is the backbone of India's economy, providing direct employment to about 67% of the working people in the country.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19e9225e-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Priorities to address * Ensure that health services are delivered to migrants in a culturally and linguistically appropriate way, and enforce laws and regulations that prohibit discrimination.	Priorities to address * Ensure that health services are delivered to migrants in a culturally and linguistically appropriate way , and enforce laws and regulations that prohibit discrimination .	Priorities to address * Ensure that health services are delivered to migrants in a culturally and linguistically appropriate way, and enforce laws and regulations that prohibit discrimination. * Adopt measures to improve the ability of health systems to deliver migrant-inclusive services and programmes in a comprehensive, coordinated and financially sustainable way. * Enhance the continuity and quality of care received by migrants in all settings, including that received from NGO health services and alternative providers. * Develop the capacity of the health and relevant non-health workforce to understand and address the health and social issues associated with migration.	Priorities to address * Ensure that health services are delivered to migrants in a culturally and linguistically appropriate way, and enforce laws and regulations that prohibit discrimination.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19e9225f-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	All stakeholders in the education sector, mainly the students; Despite the difficulty to attend schools, students are being provided with the required education to be able to pursue their degrees and certificates without delaying their progression.	All stakeholders in the education sector , mainly the students ; Despite the difficulty to attend schools , students are being provided with the required education to be able to pursue their degrees and certificates without delaying their progression .	All stakeholders in the education sector, mainly the students; Despite the difficulty to attend schools, students are being provided with the required education to be able to pursue their degrees and certificates without delaying their progression.	All stakeholders in the education sector, mainly the students; Despite the difficulty to attend schools, students are being provided with the required education to be able to pursue their degrees and certificates without delaying their progression.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19e92260-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	The quality of legal infrastructure and the strength of legal institutions is also robust.	The quality of legal infrastructure and the strength of legal institutions is also robust .	The top 20 economies share a number of international good practices. In the area of starting a business, 13 of these economies have at least one procedure that can be completed online in 0.5 days. The electricity distribution utilities in all but one of the top 20 economies use automated tools, allowing for faster, more efficient and more secure restoration of service during power outages. In the areas of construction and land administration, in all top 20 economies mandatory inspections are always done in practice during the construction of a warehouse, and the majority have comprehensive geographic coverage. The quality of legal infrastructure and the strength of legal institutions is also robust. In all top 20 economies, for example, the insolvency framework stipulates that a creditor has the right to object to decisions accepting or rejecting creditors' claims, providing strong safeguards to creditors in insolvency proceedings. Court automation is prevalent, and judgments are enforced twice as fast on average (95.6 days) than in the remaining economies (200 days). These economies also have strong disclosure requirements in place to prevent the misuse of corporate assets by directors for personal gain. Most mandate that a shareholder must immediately disclose transactions--as well as any conflicts of interest--to other shareholders. To date, no economy has reached the best regulatory performance on all indicators; every economy can progress further by learning from the experience of others.	The quality of legal infrastructure and the strength of legal institutions is also robust.	Doing Business 2019: Training for Reform	World Bank Group	2018
19e92261-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	Alexander Rudyakov Yust lAw fIrm Anna Rybalko deloItte & Touche cIs Gudisa Sakania Moesk Kirill Saskov kAchkIn & pArtners ULF Schneider schneIder Group Igor Semyonov BusIness-Investprom Lyubov Severinova lentorG Vladimir Shabanov YIt sAInt-petersBurG JSC Anna Shalaginova Lsr nedvIzhImost-c3 Alexei Shcherbakov Tsds group of compAnIes Alexander Shevchuk AssocIAtIon of InstItutIonAl Investors Aleksandra Shishova Nektorov, sAvelIev & pArtners Tatiana Shlenchakova Dechert LLP Dmitry Shunaev herBert smIth freehIlls cIs LLP Vitaly Silin Nektorov, sAvelIev & pArtners Vladimir Skrynnik Jus prIvAtum lAw fIrm Mihail Sergeevich Smolko GSP Group Nikolay Solodovnikov pepelIAev Group Julia Solomkina levIne BrIdGe Ksenia Soloschenko cAstren & snellmAn InternAtIonAl Ltd.	Alexander Rudyakov Yust lAw fIrm Anna Rybalko deloItte & Touche cIs Gudisa Sakania Moesk Kirill Saskov kAchkIn & pArtners ULF Schneider schneIder Group Igor Semyonov BusIness-Investprom Lyubov Severinova lentorG Vladimir Shabanov YIt sAInt-petersBurG JSC Anna Shalaginova Lsr nedvIzhImost-c3 Alexei Shcherbakov Tsds group of compAnIes Alexander Shevchuk AssocIAtIon of InstItutIonAl Investors Aleksandra Shishova Nektorov , sAvelIev & pArtners Tatiana Shlenchakova Dechert LLP Dmitry Shunaev herBert smIth freehIlls cIs LLP Vitaly Silin Nektorov , sAvelIev & pArtners Vladimir Skrynnik Jus prIvAtum lAw fIrm Mihail Sergeevich Smolko GSP Group Nikolay Solodovnikov pepelIAev Group Julia Solomkina levIne BrIdGe Ksenia Soloschenko cAstren & snellmAn InternAtIonAl Ltd.	Alexander Rudyakov Yust lAw fIrm Anna Rybalko deloItte & Touche cIs Gudisa Sakania Moesk Kirill Saskov kAchkIn & pArtners ULF Schneider schneIder Group Igor Semyonov BusIness-Investprom Lyubov Severinova lentorG Vladimir Shabanov YIt sAInt-petersBurG JSC Anna Shalaginova Lsr nedvIzhImost-c3 Alexei Shcherbakov Tsds group of compAnIes Alexander Shevchuk AssocIAtIon of InstItutIonAl Investors Aleksandra Shishova Nektorov, sAvelIev & pArtners Tatiana Shlenchakova Dechert LLP Dmitry Shunaev herBert smIth freehIlls cIs LLP Vitaly Silin Nektorov, sAvelIev & pArtners Vladimir Skrynnik Jus prIvAtum lAw fIrm Mihail Sergeevich Smolko GSP Group Nikolay Solodovnikov pepelIAev Group Julia Solomkina levIne BrIdGe Ksenia Soloschenko cAstren & snellmAn InternAtIonAl Ltd.	Alexander Rudyakov Yust lAw fIrm Anna Rybalko deloItte & Touche cIs Gudisa Sakania Moesk Kirill Saskov kAchkIn & pArtners ULF Schneider schneIder Group Igor Semyonov BusIness-Investprom Lyubov Severinova lentorG Vladimir Shabanov YIt sAInt-petersBurG JSC Anna Shalaginova Lsr nedvIzhImost-c3 Alexei Shcherbakov Tsds group of compAnIes Alexander Shevchuk AssocIAtIon of InstItutIonAl Investors Aleksandra Shishova Nektorov, sAvelIev & pArtners Tatiana Shlenchakova Dechert LLP Dmitry Shunaev herBert smIth freehIlls cIs LLP Vitaly Silin Nektorov, sAvelIev & pArtners Vladimir Skrynnik Jus prIvAtum lAw fIrm Mihail Sergeevich Smolko GSP Group Nikolay Solodovnikov pepelIAev Group Julia Solomkina levIne BrIdGe Ksenia Soloschenko cAstren & snellmAn InternAtIonAl Ltd.	Doing Business 2019: Training for Reform	World Bank Group	2018
19e92262-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Institute of International Education (IIE) 2018 places of origin.	Institute of International Education ( IIE ) 2018 places of origin .	Institute of International Education (IIE) 2018 places of origin. Available at www.iie.org/Research-and-Insights/Open-Doors/Data/ International-Students/Places-of-Origin.	Institute of International Education (IIE) 2018 places of origin.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19e92263-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Rice around the World 93 Basic statistics, India 1985 1990 1995 1998 1999 2000 rice area harvested (Ha) 41,137,200 42,686,608 42,800,000 44,598,000 44,607,000 44,600,000 Yield (T/Ha) 2.3 2.6 2.7 2.9 3.0 3.0 Production (T) 95,817,696 111,517,408 115,440,000 128,928,000 132,300,000 134,150,000 Rice imports (T) 61,100 66,038 52 6,635 50,094 Na Paddy Imports (T) 0 0 80 3 3 Na Rice exports (T) 315,070 505,027 4,913,156 4,962,941 2,571,000 Na Paddy Exports (T) 1,020 7 2,444 1,878 0 Na others population, total (x103) 767,842 850,785 933,665 982,223 998,056 1,014,000 Population, agriculture (x103) 10,475,832 506,548 534,245 548,794 553,227 Na Agricultural area (x103 ha) 180,949 181,040 180,780 180,600 Na Na Irrigated agricultural area (x103 ha) 41,779 45,144 53,000 59,000 Na na Total fertilizer consumption (T) 8,504,300 12,584,000 13,876,100 16,797,500 Na na Tractors used in Agric.	Rice around the World 93 Basic statistics , India 1985 1990 1995 1998 1999 2000 rice area harvested ( Ha ) 41,137,200 42,686,608 42,800,000 44,598,000 44,607,000 44,600,000 Yield ( T / Ha ) 2.3 2.6 2.7 2.9 3.0 3.0 Production ( T ) 95,817,696 111,517,408 115,440,000 128,928,000 132,300,000 134,150,000 Rice imports ( T ) 61,100 66,038 52 6,635 50,094 Na Paddy Imports ( T ) 0 0 80 3 3 Na Rice exports ( T ) 315,070 505,027 4,913,156 4,962,941 2,571,000 Na Paddy Exports ( T ) 1,020 7 2,444 1,878 0 Na others population , total ( x103 ) 767,842 850,785 933,665 982,223 998,056 1,014,000 Population , agriculture ( x103 ) 10,475,832 506,548 534,245 548,794 553,227 Na Agricultural area ( x103 ha ) 180,949 181,040 180,780 180,600 Na Na Irrigated agricultural area ( x103 ha ) 41,779 45,144 53,000 59,000 Na na Total fertilizer consumption ( T ) 8,504,300 12,584,000 13,876,100 16,797,500 Na na Tractors used in Agric .	Rice around the World 93 Basic statistics, India 1985 1990 1995 1998 1999 2000 rice area harvested (Ha) 41,137,200 42,686,608 42,800,000 44,598,000 44,607,000 44,600,000 Yield (T/Ha) 2.3 2.6 2.7 2.9 3.0 3.0 Production (T) 95,817,696 111,517,408 115,440,000 128,928,000 132,300,000 134,150,000 Rice imports (T) 61,100 66,038 52 6,635 50,094 Na Paddy Imports (T) 0 0 80 3 3 Na Rice exports (T) 315,070 505,027 4,913,156 4,962,941 2,571,000 Na Paddy Exports (T) 1,020 7 2,444 1,878 0 Na others population, total (x103) 767,842 850,785 933,665 982,223 998,056 1,014,000 Population, agriculture (x103) 10,475,832 506,548 534,245 548,794 553,227 Na Agricultural area (x103 ha) 180,949 181,040 180,780 180,600 Na Na Irrigated agricultural area (x103 ha) 41,779 45,144 53,000 59,000 Na na Total fertilizer consumption (T) 8,504,300 12,584,000 13,876,100 16,797,500 Na na Tractors used in Agric. (no.) 607,773 988,070 1,354,864 1,550,000 Na na Source: Faostat online database.	Rice around the World 93 Basic statistics, India 1985 1990 1995 1998 1999 2000 rice area harvested (Ha) 41,137,200 42,686,608 42,800,000 44,598,000 44,607,000 44,600,000 Yield (T/Ha) 2.3 2.6 2.7 2.9 3.0 3.0 Production (T) 95,817,696 111,517,408 115,440,000 128,928,000 132,300,000 134,150,000 Rice imports (T) 61,100 66,038 52 6,635 50,094 Na Paddy Imports (T) 0 0 80 3 3 Na Rice exports (T) 315,070 505,027 4,913,156 4,962,941 2,571,000 Na Paddy Exports (T) 1,020 7 2,444 1,878 0 Na others population, total (x103) 767,842 850,785 933,665 982,223 998,056 1,014,000 Population, agriculture (x103) 10,475,832 506,548 534,245 548,794 553,227 Na Agricultural area (x103 ha) 180,949 181,040 180,780 180,600 Na Na Irrigated agricultural area (x103 ha) 41,779 45,144 53,000 59,000 Na na Total fertilizer consumption (T) 8,504,300 12,584,000 13,876,100 16,797,500 Na na Tractors used in Agric.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19e92264-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Strategic Executive Group, N.P.	Strategic Executive Group , N.P .	Strategic Executive Group 2018 Joint Response Plan for Rohingya Humanitarian Crisis: Mid-Term review. Strategic Executive Group, N.P.	Strategic Executive Group, N.P.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19e92265-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	When students leave secondary school their education ceases to be free.	When students leave secondary school their education ceases to be free .	System of Education: http://www.classbase.com/Countries/Cote-d-Ivoire/Education-System Jamaica Diploma awarded Grade Six Achievement Test Grade Nine Achievement Test Jamaica School Certificate Junior High School Certificate Secondary School Certificate Caribbean Secondary Education CertificateSchool Year September - August compulsory Education ages 6-11 educational system U.S. equivalent preprimary (age 3yrs8m-5y;Length 2 years) Pre-K; Kindergarten Primary School, all age, primary & Junior high, Independent Preparatory i 1st ii 2nd iii 3rd iv 4th v 5th vi - Grade Six achievement test (Gsat) 6th (First Cycle) Grade 7-9 of all age, primary & Junior high, Secondary High vii 7th viii 8th ix 9th (Second Cycle Secondary) Secondary High, technical and Vocational HI H x 10th xi - Caribbean Secondary Education Certificate (CSEC), Secondary 11th (college bound continue for 2 years) - *Sixth form-GCE 'A' level, 12th - Standard High School diploma grading scale U.S. equivalent most common US Caribbean Examinations Council us a first class honors a 1 1.00-1.99 A B second Class Honors B+ 2 2.00-2.99 B+ B-Second Class Honors B 3 3.00-3.99 B C Pass C 4 4.00-4.99 C F Fail F 5 5.00-5.99 F Grading remarks B (Second Class Honors Upper Division) B-(Second Class Honors Lower Division) additional grading information at : http://www.classbase.com/Countries/jamaica/Grading-System country notes the 6 years of primary school education in Jamaica is compulsory and free. Children receive their instruction in English, and remain there between the ages of 6 and 12. Schools may be state-owned, or private preparatory schools. Schools are either single-sex or mixed. Many still favor the British grammar school model. When students leave secondary school their education ceases to be free.	When students leave secondary school their education ceases to be free.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19e92266-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Recent developments in the rice sector The agricultural sector (including forestry and fisheries) contributed approximately one-sixth of GDP in 2000, with rice production responsible for about one-fourth of this contribution.	Recent developments in the rice sector The agricultural sector ( including forestry and fisheries ) contributed approximately one-sixth of GDP in 2000 , with rice production responsible for about one-fourth of this contribution .	Recent developments in the rice sector The agricultural sector (including forestry and fisheries) contributed approximately one-sixth of GDP in 2000, with rice production responsible for about one-fourth of this contribution. Rice constitutes nearly 40% of total crop area harvested and is the country's staple food, accounting for slightly more than half of caloric intake and nearly half of protein intake. Rice accounts for 20% of total expenditures for the poorest quarter of the urban population. Even in rural areas, many poor people are net consumers of rice, since 45% of rural households on Java do not own any land and another 20% own less than 0.25 ha. In the 1970s and early 1980s, Indonesia was the world's largest rice importer, often importing one-fourth of total supplies on the world market. From 1967 to 1986, however, total rice production tripled, probably the most extraordinary growth rate of staple food production in human history, and self-sufficiency was achieved by the mid-1980s. This rapid production growth was achieved through the adoption of modern high-yielding varieties and fertilizers by farmers. Adoption of these varieties was greatly facilitated by government programs such as fertilizer subsidies and rice price stabilization around the long-term trend of world prices. Large investments in rural infrastructure such as irrigation, roads, and schools also played a critical role.	Recent developments in the rice sector The agricultural sector (including forestry and fisheries) contributed approximately one-sixth of GDP in 2000, with rice production responsible for about one-fourth of this contribution.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19e92267-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	Whether the standard of proof for civil suits is lower than that for a criminal case.	Whether the standard of proof for civil suits is lower than that for a criminal case .	Whether the standard of proof for civil suits is lower than that for a criminal case. A score of 0 is assigned if no; 1 if yes.	Whether the standard of proof for civil suits is lower than that for a criminal case.	Doing Business 2019: Training for Reform	World Bank Group	2018
19e92268-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	Editors: Andrea Fleischhauer, Dr. Thora amend and Stefanie Eibetaing Languages: German, French user rights for pastoralists and fishermen 6 agreements based on traditional and modern law.	Editors : Andrea Fleischhauer , Dr. Thora amend and Stefanie Eibetaing Languages : German , French user rights for pastoralists and fishermen 6 agreements based on traditional and modern law .	People, natural resources and international cooperation. Contributions from the countries of the south. Editors: Stefanie Eibetaing and Dr. Thora amend Languages: German, English, French, Spanish nature conservation is fun 2 protected area management and environmental communication. Contributions from Panama. Editors: Dr. Thora Amend and Stefanie Eibetaing Languages: German, Spanish, Mongolian use it or lose it 3 Hunter tourism and game breeding for conservation and development. Contributions from Benin. Editors: Monika Dittrich and Stefanie Eibetaing Languages: German, French land rights are human rights 4 win-win strategies for sustainable nature conservation. Contributions from South Africa. Editors: Dr. Thora Amend, Petra Ruth, Stefanie Eibetaing and Dr. Stephan Amend Languages: German, English innovative cooking Stoves and ancient Spirits 5 Conserving nature at the interface between energy efficiency and traditional customs. Contributions from Madagascar. Editors: Andrea Fleischhauer, Dr. Thora amend and Stefanie Eibetaing Languages: German, French user rights for pastoralists and fishermen 6 agreements based on traditional and modern law. Contributions from Mauritania. Editors: Karl P. Kirsch-Jung and Prof. Dr. Winfried von URFF Languages: German, English .	Editors: Andrea Fleischhauer, Dr. Thora amend and Stefanie Eibetaing Languages: German, French user rights for pastoralists and fishermen 6 agreements based on traditional and modern law.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
