uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19db543c-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	In many situations, weed growth is prolific and weeds are a major constraint to crop yield.	In many situations , weed growth is prolific and weeds are a major constraint to crop yield .	Weeds are an almost universal companion of rice in the tropics. In many situations, weed growth is prolific and weeds are a major constraint to crop yield. Weeding is a major production cost, with estimates of 50-150 person-days per hectare required for manual weeding, depending on the number of weedings and type of rice culture. For many farmers, weeding requires the greatest labor input during the agricultural cycle, and labor is often not available when weeds are most damaging to the crop. Upland rice more than any other crop shows the ravages of a lack of proper weeding. Sometimes, when the land is too weedy, the crop is abandoned.	In many situations, weed growth is prolific and weeds are a major constraint to crop yield.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19db543d-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	As response to the pandemic, we adapted our biodiversity projects so we could further develop them virtually and we created an e-health project to help fight the disease.For the e-health project, we have partnered with the biotech startup Bio Bureau, who is developing technology for massive COVID-19 tes7ng, and the Brazilian research center in telecommunica7on, CPqD.	As response to the pandemic , we adapted our biodiversity projects so we could further develop them virtually and we created an e-health project to help fight the disease.For the e-health project , we have partnered with the biotech startup Bio Bureau , who is developing technology for massive COVID-19 tes7ng , and the Brazilian research center in telecommunica7on , CPqD .	Genecoin e-health Genecoin Private Sector, Brazil https://genecoin.co https://www.genecoin.co/covid19 Genecoin is a tech startup developing blockchain based solu7ons to maximize social and environmental sustainability of biodiversity supply chains. As response to the pandemic, we adapted our biodiversity projects so we could further develop them virtually and we created an e-health project to help fight the disease.For the e-health project, we have partnered with the biotech startup Bio Bureau, who is developing technology for massive COVID-19 tes7ng, and the Brazilian research center in telecommunica7on, CPqD. The goal of the partnership is to develop a blockchain applica7on to safely store COVID-19 test results, guaranteeing both confidence in the informa7on for all stakeholders and ownership and privacy for the pa7ents. We foresee that the plaZorm could later be used as an immunity passport, allowing people return from isola7on without endangering others and enabling the resume of some social and economic ac7vi7es that would benefit all.	As response to the pandemic, we adapted our biodiversity projects so we could further develop them virtually and we created an e-health project to help fight the disease.For the e-health project, we have partnered with the biotech startup Bio Bureau, who is developing technology for massive COVID-19 tes7ng, and the Brazilian research center in telecommunica7on, CPqD.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19db543e-fc0e-11ed-88fc-93f4be02dfa8	neigbor183.txt	Cultural pest management methods include crop rotation, using clean seed, variable planting times, good water management, and use of manure.	Cultural pest management methods include crop rotation , using clean seed , variable planting times , good water management , and use of manure .	As discussed above, given the number of countries where F2F volunteers will work, and the variety of ecosystems within each country, it is impossible at this stage to identify the flora and fauna at F2F sites. However, safeguards are available to protect non-target flora and fauna. Attachment C includes measures to protect national parks, forests, and other protected areas. Recommended in conjunction with F2F assistance for the use or procurement of pesticides, these measures will help ensure that the F2F program will have minimal or no significant irreversible effects on a host country's protected areas, flora, and fauna. 3.8 Factor i. Availability of other pesticides or non-chemical control methods As stated in the 2009 PERSUAP, non-chemical methods used by farmers in F2F countries are predominantly cultural and mechanical practices. This is currently the case, as well. For example, weed control by hand may be used instead of or before the application of herbicides. Cultural pest management methods include crop rotation, using clean seed, variable planting times, good water management, and use of manure. In many F2F countries non-chemical methods are the most common pest control methods used because they are the least expensive. The high price of pesticides is a deterrent to their use in many F2F countries, as mentioned in questionnaires. 12 PAN Pesticide Database can be found here: http://www.pesticideinfo.org/ Farmer-to-Farmer Programmatic Pesticide Evaluation Report and Safer Use Action Plan (PERSUAP) 40 Also, notably, IPM is not well known, especially at the smallholder level, in many F2F countries, and this has remained unchanged since the last PERSUAP. Almost all F2F countries mentioned the need for training in non-chemical methods of control. In addition, less toxic pesticides are not widely known, and often are more expensive in F2F countries than the more highly toxic pesticides. The newer, less toxic pesticides are still not registered in many countries (as was the case in 2009).	Cultural pest management methods include crop rotation, using clean seed, variable planting times, good water management, and use of manure.	FARMER-TO-FARMER PROGRAMMATIC PERSUAP: PESTICIDE EVALUATION REPORT AND SAFER USE ACTION PLAN	The United States Agency for International Development	2013
19db543f-fc0e-11ed-88fc-93f4be02dfa8	neigbor116.txt	Technovation, 34, 93-100.	Technovation , 34 , 93-100 .	Lundqvist, m. 2014. The importance of surrogate entrepreneurship for incubated Swedish technology ventures. Technovation, 34, 93-100.	Technovation, 34, 93-100.	Entrepreneurship in Education: What, Why, When, How	Martin Lackéus	2015
19db5440-fc0e-11ed-88fc-93f4be02dfa8	neigbor169.txt	First, with approximately two-thirds of Coted'Ivoire's poor living in rural areas and almost half of the poor living in households whose head is primarily engaged in agriculture, modernizing and raising labor productivity in agriculture has to be a key entry point for more, better, and inclusive employment generation in Coted'Ivoire.	First , with approximately two-thirds of Coted'Ivoire 's poor living in rural areas and almost half of the poor living in households whose head is primarily engaged in agriculture , modernizing and raising labor productivity in agriculture has to be a key entry point for more , better , and inclusive employment generation in Coted'Ivoire .	In sum, to address the employment challenge of promoting productive inclusion in Coted'Ivoire, a three-pronged approach is needed. First, with approximately two-thirds of Coted'Ivoire's poor living in rural areas and almost half of the poor living in households whose head is primarily engaged in agriculture, modernizing and raising labor productivity in agriculture has to be a key entry point for more, better, and inclusive employment generation in Coted'Ivoire. Second, expanding productive employment opportunities offthe farm will be equally important. Off-farm employment generation will be more inclusive and poverty reducing when it happens nearby. The poor are concentrated in the rural economies and secondary towns, drawing attention to the challenge of Coted'Ivoire's high rate of urban concentration and its corresponding low rate of rural off-farm wage employment. Expanding productive employment opportunities offthe farm will require not only accelerating jobs creation in formal firms, but also putting in place policies to raise productivity in nonagricultural self-employment in the informal sector, while expansion of the formal sector continues. Finally, the occupational transformation typically lags the economic transformation, and social protection will be needed for those unable to seize opportunities and access more productive employment opportunities. An in-depth discussion of social protection policies falls beyond the scope of the report, though it remains a key part of a comprehensive approach to the jobs issue.	First, with approximately two-thirds of Coted'Ivoire's poor living in rural areas and almost half of the poor living in households whose head is primarily engaged in agriculture, modernizing and raising labor productivity in agriculture has to be a key entry point for more, better, and inclusive employment generation in Coted'Ivoire.	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
19db5441-fc0e-11ed-88fc-93f4be02dfa8	neigbor27.txt	The next sections explore the extent to which Maintains countries have been able to respond to the following factors: * Essential routine healthcare services are sustained throughout a public health emergency; and * An infection prevention and control risk assessment has been conducted at all levels of the healthcare system and high-risk community spaces, leading to application of additional protection guidelines.	The next sections explore the extent to which Maintains countries have been able to respond to the following factors : * Essential routine healthcare services are sustained throughout a public health emergency ; and * An infection prevention and control risk assessment has been conducted at all levels of the healthcare system and high-risk community spaces , leading to application of additional protection guidelines .	The next sections explore the extent to which Maintains countries have been able to respond to the following factors: * Essential routine healthcare services are sustained throughout a public health emergency; and * An infection prevention and control risk assessment has been conducted at all levels of the healthcare system and high-risk community spaces, leading to application of additional protection guidelines. (c) Maintains 87 Essential routine healthcare services are sustained throughout a public health emergency While full data is not available, there have been numerous reports of disrupted access to services in Maintains countries ranging from maternal and child health to HIV and TB care, dialysis, and cancer treatment - most notably in countries with strict lockdowns. Models predict a worrying picture. Unless countries minimise the disruption to their key health services, they risk facing as much if not more illness and death from the indirect effects of the pandemic as from COVID-19 itself. Balancing these trade-offs is a major challenge.	The next sections explore the extent to which Maintains countries have been able to respond to the following factors: * Essential routine healthcare services are sustained throughout a public health emergency; and * An infection prevention and control risk assessment has been conducted at all levels of the healthcare system and high-risk community spaces, leading to application of additional protection guidelines.	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
19db5442-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	Progress in the transition rate from primary to secondary school was substan tial in Eastern Asia, South-Eastern Asia, Southern Asia and Western Asia, especially for girls.	Progress in the transition rate from primary to secondary school was substan tial in Eastern Asia , South-Eastern Asia , Southern Asia and Western Asia , especially for girls .	The transition to secondary education has improved for developing regions as a whole during the past decade The transition to general secondary education improved for developing regions as a whole from 1990 to 2011, by 13 percentage points for girls and 9 points for boys. Progress in the transition rate from primary to secondary school was substan tial in Eastern Asia, South-Eastern Asia, Southern Asia and Western Asia, especially for girls. The Caucasus and Central Asia and Latin America and the Caribbean have moved to near universal transition (98 per cent or higher) from the primary to secondary level. Progress in Northern Africa was relatively modest.	Progress in the transition rate from primary to secondary school was substan tial in Eastern Asia, South-Eastern Asia, Southern Asia and Western Asia, especially for girls.	The World’s Women 2015: Trends and Statistics	United Nations	2015
19db5443-fc0e-11ed-88fc-93f4be02dfa8	neigbor85.txt	Ecological footprint and appropriated carrying capacity: a tool for planning toward sustainability.	Ecological footprint and appropriated carrying capacity : a tool for planning toward sustainability .	Wackernagel, m. 1994. Ecological footprint and appropriated carrying capacity: a tool for planning toward sustainability. PhD Diss., University of British Columbia.	Ecological footprint and appropriated carrying capacity: a tool for planning toward sustainability.	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
19db5444-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	" Journal of Development Economics 110: 22-38.	 Journal of Development Economics 110 : 22-38 ."			"Journal of Development Economics 110: 22-38.	 Journal of Development Economics 110 : 22-38 ."	Doing Business 2019: Training for Reform	World Bank Group	2018
19db5445-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	Secondary education is provided in both public and private schools and is divided into a compulsory first cycle (Gymnasio), from age 12 to 15, and an optional second cycle (Lykeio) from age 15 to 18.	Secondary education is provided in both public and private schools and is divided into a compulsory first cycle ( Gymnasio ) , from age 12 to 15 , and an optional second cycle ( Lykeio ) from age 15 to 18 .	System of education: http://www.classbase.com/Countries/Ghana/Education-System http://www.ibe.unesco.org/fileadmin/user_upload/Publications/WDE/2010/pdf-versions/Ghana.pdf Greece Diploma awarded Apolytirio Lykeiou Level 3 certificate (awarded after Vocational Secondary) School Year Compulsory Education September-June ages 6-14 grades 1-9 educational system U.S. equivalent pre-schools (Nipiagogeia) (ages 4-5) kindergarten primary - Dimotiko (Age; 6 by Dec. 31st) - 1st 1st 2nd 2nd 3rd 3rd 4th 4th 5th 5th 6th 6th Gymnasio Lower Secondary - 7th 7th 8th 8th 9th - Apolytirio Gymnasiou 9th Lykeio Upper secondary; Technika Epangelmatika Ekpedeftiria (Tee) VOC. SEC.-- 10th 10th 11th 11th 12th - Apolytirio Lykeiou; Level 3 certificate 12th - Standard High School diploma grading scale U.S. equivalent 18-20 excellent a 14-17 Good B 12-13 Fair C 10-11 Poor C-/D 0-9 Failure F grading remarks country notes primary education lasts for six years. Pupils who have completed the six years of primary school enter the lower secondary school (gymnasium), which lasts three years and completes the nine-year compulsory education program. At the upper secondary level, the lyceum offers both day-time programs, lasting three years, and evening courses, which last four years. After the 1997 reform, upper secondary education comprises: the unified lyceum, offering a three-year program with three main streams (theoretical, science and technology) starting from the second year; and technical-vocational education schools (TEE), lasting two or three years. Secondary education is provided in both public and private schools and is divided into a compulsory first cycle (Gymnasio), from age 12 to 15, and an optional second cycle (Lykeio) from age 15 to 18. No entrance examinations are required in either case.	Secondary education is provided in both public and private schools and is divided into a compulsory first cycle (Gymnasio), from age 12 to 15, and an optional second cycle (Lykeio) from age 15 to 18.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19db5446-fc0e-11ed-88fc-93f4be02dfa8	neigbor196.txt	The Spread of Disease from the Old World to the New .	The Spread of Disease from the Old World to the New .	The Spread of Disease from the Old World to the New .	The Spread of Disease from the Old World to the New .	The Columbian Exchange: A History of Disease, Food, and Ideas	Nathan Nunn, Nancy Qian	2010
19db5447-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	In other countries, though, the presentation of a gift is viewed as an offense.	In other countries , though , the presentation of a gift is viewed as an offense .	Understanding gift-giving customs is also important. In some cultures, gifts are expected, and failure to present them is considered an insult. In other countries, though, the presentation of a gift is viewed as an offense. Business executives also need to know when to present a gift (e.g., on the initial visit or afterward); where to present the gift (in public or privately); what type of gift to present; what color the gift should be; and how many gifts are appropriate.	In other countries, though, the presentation of a gift is viewed as an offense.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19db5448-fc0e-11ed-88fc-93f4be02dfa8	neigbor190.txt	N/A Questions and Answers: 'Know Your Customer' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q27.	N / A Questions and Answers : ' Know Your Customer ' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q27 .	Q26. Is there a legal requirement for a bank's external auditor/other external organisation to report on the bank's AML systems and controls? A26. N/A Questions and Answers: 'Know Your Customer' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q27. If an external report on the bank's AML systems and controls is required: a) how frequently must the report be provided? b) to whom should the report be submitted? c) is it part of the financial statement audit? A27. N/A Q28. What are the requirements for the content of this external report on a bank's AML systems and controls? Does it require: a) sample testing of KYC files? b) sample testing of SAR reports? c) examination of risk assessments? A28. N/A .	N/A Questions and Answers: 'Know Your Customer' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q27.	Know Your Customer: Quick Reference Guide	PWC	2016
19db5449-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Making mobility work for adaptation to environmental changes: results from the Meclep Global Research F .	Making mobility work for adaptation to environmental changes : results from the Meclep Global Research F .	Making mobility work for adaptation to environmental changes: results from the Meclep Global Research F .	Making mobility work for adaptation to environmental changes: results from the Meclep Global Research F .	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19db544a-fc0e-11ed-88fc-93f4be02dfa8	neigbor96.txt	LHL IN BANGLADESH This section delves into the major national and local actors involved in humanitarian response in Bangladesh, as well as the main players involved in the Rohingya response.	LHL IN BANGLADESH This section delves into the major national and local actors involved in humanitarian response in Bangladesh , as well as the main players involved in the Rohingya response .	LHL IN BANGLADESH This section delves into the major national and local actors involved in humanitarian response in Bangladesh, as well as the main players involved in the Rohingya response. It also explores the role played by women and women's organizations in humanitarian action in the country. 31 Exploring Women's Leadership in Humanitarian Action in Bangladesh and South Sudan Local and national humanitarian actors (LNHAs) Several key LNHAs are involved in humanitarian action in Bangladesh and also play a role in the Rohingya refugee crisis response: (1) the Government of Bangladesh, (2) local and national NGOs, and (3) humanitarian networks.	LHL IN BANGLADESH This section delves into the major national and local actors involved in humanitarian response in Bangladesh, as well as the main players involved in the Rohingya response.	WOMEN LEADING LOCALLY: Exploring women’s leadership in humanitarian action in Bangladesh and South Sudan	NAMALIE JAYASINGHE, MOMOTAZ KHATUN, MOSES OKWII	2020
19db544b-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	Marcel Bobb frAser, houstY & YeArwood AttorneYs-At-lAw Desmond Correia correIA & correIA Ltd.	Marcel Bobb frAser , houstY & YeArwood AttorneYs-At-lAw Desmond Correia correIA & correIA Ltd.	Marcel Bobb frAser, houstY & YeArwood AttorneYs-At-lAw Desmond Correia correIA & correIA Ltd.	Marcel Bobb frAser, houstY & YeArwood AttorneYs-At-lAw Desmond Correia correIA & correIA Ltd.	Doing Business 2019: Training for Reform	World Bank Group	2018
19db544c-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	Suggestions for further work: How has your consumption changed?	Suggestions for further work : How has your consumption changed ?	How did your grandparents and parents experience the lifestyle changes described above? What advantages and disadvantages resulted from these? Are we living better today than they were then? Exchange your experiences with other members of your group/class. Are there similar stories? Suggestions for further work: How has your consumption changed? Part 2 Ecological accounting unprecedented global material growth. Someone born in 1950 witnessed an almost unbelievable growth in world population: from 2.5 to 6.8 billion people in 2009. Between 1950 and 2000 this person also experienced a sevenfold growth in the global economy. Global water consumption rose threefold, carbon dioxide emissions fourfold, and the amount of fish caught fivefold. After the Second World War, broad population segments of the industrialized nations in Europe, North America and Japan experienced prosperity which in their grandparents' time was reserved for millionaires - telephones, refrigerators, permanently heated (or cooled) living spaces, their own washing machines and cars. Many of these trends have resulted in improved living standards and quality of life for millions of people. But they also have their costs. Ecological overshoot is the defining challenge of the 21st Century. It is unknown how far into overshoot we can get without causing critical consequences. But one thing is certain: overshoot will increasingly become a determining force.	Suggestions for further work: How has your consumption changed?	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19db544d-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	The remaining years, to present, of the project have been focused on basic and applied research studies in the laboratories at KNUST, OSU, TAMU and Texas Technical University.	The remaining years , to present , of the project have been focused on basic and applied research studies in the laboratories at KNUST , OSU , TAMU and Texas Technical University .	During the initial phase of the research program, the Ghana Principal Investigator conducted market screening and discussions with consumers that resulted in the selection of five peanut products for the studies. The basis for the studies and their potential value resulted in interest from the consumers to present their preferences and popularity. This effort attracted the interest in and support for the research by the Cocoa Processing Company, Tema, Ghana. Formulations and processing protocols for large-scale production of the peanut products was a major development of these efforts in Ghana. The remaining years, to present, of the project have been focused on basic and applied research studies in the laboratories at KNUST, OSU, TAMU and Texas Technical University. Use of the peanut products supplemented with HSCAS clay by humans exposed to aflatoxins must await the outcome of the TAMU and Noguchi Memorial Institute for Medical Research and Ghana University studies.	The remaining years, to present, of the project have been focused on basic and applied research studies in the laboratories at KNUST, OSU, TAMU and Texas Technical University.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19db544e-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	Indeed, development happens through jobs.	Indeed , development happens through jobs .	Jobs are the cornerstone of economic and social development. Indeed, development happens through jobs. People work their way out of poverty and hardship through better livelihoods. Economies grow as people get better at what they do, as they move from farms to firms, and as more productive jobs are created and less productive ones disappear. Societies flourish as jobs bring together people from different ethnic and social backgrounds and nurture a sense of opportunity. Jobs are thus transformational--they can transform what we earn, what we do, and even who we are.	Indeed, development happens through jobs.	World Development Report 2013: Jobs	World Bank	2012
19db544f-fc0e-11ed-88fc-93f4be02dfa8	neigbor190.txt	Credit unions, foundations and NGO's; retailing of vehicles, crafts, ships, and aircrafts; security transportation services, postal packages services, parallel postal services; travel agencies and tourism companies; real estate intermediaries and construction services, casinos and betting houses, slot machines and racetracks; pawnbrokers; pawn shops, jewelry dealers, precious gems; traders of antique and art pieces; notaries and property registrants.	Credit unions , foundations and NGO 's ; retailing of vehicles , crafts , ships , and aircrafts ; security transportation services , postal packages services , parallel postal services ; travel agencies and tourism companies ; real estate intermediaries and construction services , casinos and betting houses , slot machines and racetracks ; pawnbrokers ; pawn shops , jewelry dealers , precious gems ; traders of antique and art pieces ; notaries and property registrants .	In Jul 2014, the Superintendence of Companies, Securities and Insurance issued standards to prevent money laundering and terrorism financing, which are managed through the National Entity for Money Laundering Prevention. In addition to the Regulation to Prevent, Detect and Eradicate Money Laundering and Financing of Crimes, there are currently two set of laws that regulate two groups of companies: i. Stock exchanges, brokerage houses, and fund managers and trusts; and ii. Credit unions, foundations and NGO's; retailing of vehicles, crafts, ships, and aircrafts; security transportation services, postal packages services, parallel postal services; travel agencies and tourism companies; real estate intermediaries and construction services, casinos and betting houses, slot machines and racetracks; pawnbrokers; pawn shops, jewelry dealers, precious gems; traders of antique and art pieces; notaries and property registrants.	Credit unions, foundations and NGO's; retailing of vehicles, crafts, ships, and aircrafts; security transportation services, postal packages services, parallel postal services; travel agencies and tourism companies; real estate intermediaries and construction services, casinos and betting houses, slot machines and racetracks; pawnbrokers; pawn shops, jewelry dealers, precious gems; traders of antique and art pieces; notaries and property registrants.	Know Your Customer: Quick Reference Guide	PWC	2016
19db5450-fc0e-11ed-88fc-93f4be02dfa8	neigbor88.txt	The estimate for socio-economic impacts achieved through the creation of jobs was calculated using a model to estimate the number of jobs generated through achieving the target of the National Policy for the Recovery of Native Vegetation (PROVEG).11 The creation of a total of 112,000-191,000 jobs per year is projected.	The estimate for socio-economic impacts achieved through the creation of jobs was calculated using a model to estimate the number of jobs generated through achieving the target of the National Policy for the Recovery of Native Vegetation ( PROVEG ) .11 The creation of a total of 112,000 -191,000 jobs per year is projected .	The estimate for socio-economic impacts achieved through the creation of jobs was calculated using a model to estimate the number of jobs generated through achieving the target of the National Policy for the Recovery of Native Vegetation (PROVEG).11 The creation of a total of 112,000-191,000 jobs per year is projected. This data considers the number of people directly involved in the implementation and maintenance of the restored areas in the adopted scenarios for each model considered (natural succession, enrichment and total planting). It also includes indirect jobs in the related production chains of timber and non-timber products from restored areas. 10 .	The estimate for socio-economic impacts achieved through the creation of jobs was calculated using a model to estimate the number of jobs generated through achieving the target of the National Policy for the Recovery of Native Vegetation (PROVEG).11 The creation of a total of 112,000-191,000 jobs per year is projected.	Second Bonn Challenge progress report: application of the Barometer in 2018.	Radhika Dave, Carole Saint-Laurent, Lara Murray, Gabriel Antunes Daldegan, Rens Brouwer, Leander Raes, Silvio Simonit, Marisete Catapan, Gerardo García Contreras, Alain Ndoli, Charles Karangwa, Naalin Perera, Swati Hingorani, Tim Pearson	2019
19db5451-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	Over a quarter of the adult population in developing regions has not completed education beyond the primary level.	Over a quarter of the adult population in developing regions has not completed education beyond the primary level .	Over a quarter of the adult population in developing regions has not completed education beyond the primary level. Primary education is the highest level of attainment for over 30 per cent of women and men in Latin America and the Caribbean, sub-Saharan Africa, Southern Asia, and South-Eastern and Western Asia. In the case of South-Eastern Asia, 43 per cent of women and 40 per cent of men have attained education only up to the primary grades. The corresponding figures for sub-Saharan Africa are 32 per cent and 34 per cent of women and men, respectively. On the other hand, in developed regions, as well as in Eastern Asia and the Caucasus and Central Asia, the proportions are less than 20 per cent for both women and men.	Over a quarter of the adult population in developing regions has not completed education beyond the primary level.	The World’s Women 2015: Trends and Statistics	United Nations	2015
19db5452-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	If aggregate numbers of manufacturing jobs are bound to remain relatively stable, successful industrialization in one region may come at the expense of industrial employment in another region.	If aggregate numbers of manufacturing jobs are bound to remain relatively stable , successful industrialization in one region may come at the expense of industrial employment in another region .	A telltale sign of the potential for offshoring and outsourcing is the substantial number of service sector tasks already being performed remotely within industrial countries.43 In the United States, service occupations that are tradable by nature, such as computer systems design and management consulting, display a heavy geographic concentration. This concentration results partly from agglomeration economies, port markets and global value chains more than other jobs and are thus more likely to generate productivity externalities, this stagnation or decline raises the prospect of a fierce international competition ahead (question 7). If aggregate numbers of manufacturing jobs are bound to remain relatively stable, successful industrialization in one region may come at the expense of industrial employment in another region.	If aggregate numbers of manufacturing jobs are bound to remain relatively stable, successful industrialization in one region may come at the expense of industrial employment in another region.	World Development Report 2013: Jobs	World Bank	2012
19db5453-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Eighty percent of the population is rural; agriculture makes up 43% of the GDP.	Eighty percent of the population is rural ; agriculture makes up 43 % of the GDP .	The population in 2000 was 12 million. Eighty percent of the population is rural; agriculture makes up 43% of the GDP. * Sandy and acidic soils with low fertility * Security situation and land mines * Weeds, insects (stem borers and gall midge), and diseases * Shortage of draft power during peak periods * Rural poverty * Inadequate infrastructure, inadequate credit and input supply: seed and fertilizers * Price fluctuation Production season Planting Harvesting Main season Jun-Jul Nov-Jan Dry season Nov-Jan Apr-May Rice around the world 141 Basic statistics, Cambodia 1985 1990 1995 1998 1999 2000 Rice Area harvested (ha) 1,345,000 1,740,000 1,782,000 1,961,000 2,079,000 1,873,000 Yield (t/ha) 1.3 1.4 1.9 1.8 1.9 2.0 Production (t) 1,812,000 2,500,000 3,318,000 3,515,000 4,041,000 3,762,000 Rice imports (t) 55,000 25,800 81,000 39,200 36,400 na Rice exports (t) 3,935 0 0 600 2,200 na Others Population, total (x103) 7,385 8,652 9,982 10,716 10,945 na Population, agriculture (x103) 5,520 6,388 7,184 7,589 7,710 na Agricultural area (x103 ha) 3,170 5,349 5,307 5,307 na na Irrigated agricultural area (x103 ha) 180 240 270 270 na na Total fertilizer consumption (t) 0 7,800 9,800 12,716 na na Tractors used in agric. (no.) 1,233 1,200 1,190 1,190 Na NA Source: Faostat online database. 40 share of calories and protein from Rice, 1966-99 80 1966 1971 1976 1981 1986 1991 1996 1999 percent calorie share protein share 100 300 500 indices of rice production, area, and yield, 1966-2000 1966 1971 1976 1981 1986 1991 1996 2000 index (1966 = 100) Production area yield per capita Production (Paddy Terms), 1966-99 100 300 500 1966 1971 1976 1981 1986 1991 1996 1999 kg/Capita 600 -100 -80 -60 -40 -20 20 60 100 net trade status, 1966-99 1966 1971 1976 1981 1986 1991 1996 1999 percent exports imports the scale on this graph is not comparable with the scale on per capita production graphs for most other countries. 142 Rice Almanac .	Eighty percent of the population is rural; agriculture makes up 43% of the GDP.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19db5454-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Public health, 158:A1-A2.	Public health , 158 : A1-A2 .	Lee, A., F. Sim and P. Mackie 2018 Migration and health - Seeing past the hype, hysteria and labels. Public health, 158:A1-A2.	Public health, 158:A1-A2.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19db5455-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	Women are particularly prominent in education and in health and welfare.	Women are particularly prominent in education and in health and welfare .	Women are more likely to graduate in fields related to education, health and welfare, and humanities and arts Fields of study traditionally dominated by women--education, health and welfare, and humanities and arts--continue to be more often preferred by women than by men (figure 3.12). Women are particularly prominent in education and in health and welfare. Women were at least twice as likely to graduate in education as men in three quarters of the 111 countries reporting data by field of study for the period 2005 -2012. In the case of health and welfare programmes, women were at least twice as likely to graduate in that field as men in four out of five countries. Among women graduates, on average, one out of six graduated in the field of education compared to one out of 10 men graduates; and one in seven women graduated in health and welfare, compared to one in 15 men.	Women are particularly prominent in education and in health and welfare.	The World’s Women 2015: Trends and Statistics	United Nations	2015
19db5456-fc0e-11ed-88fc-93f4be02dfa8	neigbor82.txt	Advances in education were undermined by ongoing online and offline censorship.	Advances in education were undermined by ongoing online and offline censorship .	Republic of Cuba Head of state and government: Raul Castro Ruz Arbitrary detentions, discriminatory dismissals from state jobs, and harassment in self-employment continued to be used to silence criticism. Advances in education were undermined by ongoing online and offline censorship. Cuba remained mostly closed to independent human rights monitors.	Advances in education were undermined by ongoing online and offline censorship.	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
