uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19d27847-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	It is used to transfer accountability when the domestic carrier moves the export item to the port of embarkation and leaves it with the ship line for export.	It is used to transfer accountability when the domestic carrier moves the export item to the port of embarkation and leaves it with the ship line for export .	Warehouse Receipt Receipt identifying the commodities deposited in a recognized warehouse. It is used to transfer accountability when the domestic carrier moves the export item to the port of embarkation and leaves it with the ship line for export.	It is used to transfer accountability when the domestic carrier moves the export item to the port of embarkation and leaves it with the ship line for export.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19d27848-fc0e-11ed-88fc-93f4be02dfa8	neigbor85.txt	What is included in the Ecological Footprint?	What is included in the Ecological Footprint ?	What is included in the Ecological Footprint? What is excluded? To avoid exaggerating human demand on nature, the Ecological Footprint includes only those aspects of resource consumption and waste production for which the Earth has regenerative capacity, and where data exist that allow this demand to be expressed in terms of productive area. For example, freshwater withdrawal is not included in the Footprint, although the energy used to pump or treat it is.	What is included in the Ecological Footprint?	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
19d27849-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	Technology itself is changing the way workers and firms connect, through their access to much larger, even global, marketplaces for employment.	Technology itself is changing the way workers and firms connect , through their access to much larger , even global , marketplaces for employment .	Technology itself is changing the way workers and firms connect, through their access to much larger, even global, marketplaces for employment. Some of these marketplaces operate through the Internet; others use mobile phone technology.41 These changes are affecting workers in developing countries and not just those in high-skilled occupations. Babajobs, for example, was launched in 2009 and is now the largest digital marketplace for blue-collar jobs in India, with more than 320,000 job listings and more than 80,000 job seekers.	Technology itself is changing the way workers and firms connect, through their access to much larger, even global, marketplaces for employment.	World Development Report 2013: Jobs	World Bank	2012
19d2784a-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	McAuliffe, M., a.m. Goossens and A. Sengupta 2017 mobility, migration and transnational connectivity.	McAuliffe , M ., a.m. Goossens and A. Sengupta 2017 mobility , migration and transnational connectivity .	McAuliffe, M., a.m. Goossens and A. Sengupta 2017 mobility, migration and transnational connectivity. In: World Migration Report 2018 (M.	McAuliffe, M., a.m. Goossens and A. Sengupta 2017 mobility, migration and transnational connectivity.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19d2784b-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	Mkushi sAwYer & mkushI Tatenda Moyo kAntor & ImmermAn Benjamin Mukandi freIGht World PVT.	Mkushi sAwYer & mkushI Tatenda Moyo kAntor & ImmermAn Benjamin Mukandi freIGht World PVT .	Memory Mafo scAnlen & Holderness Hazvinei Mahachi Gutu & chIkowero Faro Mahere GIll, Godlonton & GerrAns Sarfraz Mahomed dhlAkAmA B. AttorneYs Chatapiwa Malaba kAntor and ImmermAn Oleen Maponga Nee Singizi expert decIsIon sYstems zImBABwe R. R. Mariwa zImBABwe electrIcItY trAnsmIssIon & dIstrIButIon compAnY Tsungirirai Marufu-Maune Gutu & chIkowero David Masaya PWC zImBABwe Chris Masimu dIvIne freIGht forwArdInG (prIvAte) lImIted Collen Masunda Reserve BAnk of zImBABwe Norman Mataruka Reserve BAnk of zImBABwe Chengelanai Mavil PWC zImBABwe Jim McComish peArce mccomIsh ArchItects Nyasha Mhunduru expert decIsIon sYstems zImBABwe H.P. Mkushi sAwYer & mkushI Tatenda Moyo kAntor & ImmermAn Benjamin Mukandi freIGht World PVT. ltd.	Mkushi sAwYer & mkushI Tatenda Moyo kAntor & ImmermAn Benjamin Mukandi freIGht World PVT.	Doing Business 2019: Training for Reform	World Bank Group	2018
19d2784c-fc0e-11ed-88fc-93f4be02dfa8	neigbor163.txt	Deterioration of critical agricultural infrastructure and recurrent natural disasters have resulted in about 10.1 million people in urgent need of food assistance.	Deterioration of critical agricultural infrastructure and recurrent natural disasters have resulted in about 10.1 million people in urgent need of food assistance .	The humanitarian situation in DPRK is characterized by chronic food insecurity and lack of access to lifesaving essential services, with profound impacts on the most vulnerable. Both bilateral and UN economic sanctions remain in place and have been made increasingly stringent. Deterioration of critical agricultural infrastructure and recurrent natural disasters have resulted in about 10.1 million people in urgent need of food assistance. According to a May 2019 WFP/FAO Joint Food Security Assessment, the 2018 aggregate food crop production was 12 per cent below the previous year and the lowest in 10 years. In addition, only 7 per cent of the surveyed population had acceptable food consumption72 in April 2019, a 13 per cent decrease from November 2018. Undernutrition remains a protracted and chronic issue.	Deterioration of critical agricultural infrastructure and recurrent natural disasters have resulted in about 10.1 million people in urgent need of food assistance.	Global Humanitarian Overview 2020 [EN]	United Nations Office for the Coordination of Humanitarian Affairs (OCHA)	2019
19d2784d-fc0e-11ed-88fc-93f4be02dfa8	neigbor231.txt	Travel demand is generated by a rich and expanding cultural and business travel environment (6th), which is Germany's greatest strength relative to regional and global averages.	Travel demand is generated by a rich and expanding cultural and business travel environment ( 6th ) , which is Germany 's greatest strength relative to regional and global averages .	Germany is the region's largest T&T economy and ranked third on the global TTCI rankings. While it welcomes Explore additional features of the report at http://reports.weforum.org/ttcr40 The Travel and Tourism Competitiveness Report 2019 less than half of the international tourist arrivals of either Spain or France, it still ranks 9th globally in this area, and its T&T industry benefits from a substantial, dynamic economy that generates a big enough domestic market to give the country the largest T&T GDP in Europe. Travel demand is generated by a rich and expanding cultural and business travel environment (6th), which is Germany's greatest strength relative to regional and global averages. Moreover, increased habitat protection (9th to 4th) and improved environmental sustainability (9th) have reinforced the country's valuable natural resources (35th to 30th). Conditions for T&T investment and operations continue to be conducive to robust competitiveness thanks to an increasingly favourable business atmosphere (18th to 14th) and labour market (7th to 3rd), which have helped to ease foreign labour restrictions (64th to 11th). While there is still room for improvement, T&T has become more prioritized by the German government (80th to 55th), which recently allocated additional funding (103rd to 60th) for this sector.	Travel demand is generated by a rich and expanding cultural and business travel environment (6th), which is Germany's greatest strength relative to regional and global averages.	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
19d2784e-fc0e-11ed-88fc-93f4be02dfa8	neigbor190.txt	"Submissions must be electronically submitted using ""goAML"", the Police's system, except in urgent circumstances: http://www.police.govt.nz/sites/default/files/publications/fiu-goaml-schema-introduction-v2-0-dec-2012.pdf Q24."	"Submissions must be electronically submitted using "" goAML "" , the Police 's system , except in urgent circumstances : http://www.police.govt.nz/sites/default/files/publications/fiu-goaml-schema-introduction-v2-0-dec-2012.pdf Q24 ."	"Q23. Are there any requirements (legal or regulatory) to use automated Suspicious Transaction monitoring technology? A23. No, but it is encouraged. The FIU does not accept manual STR submissions. Submissions must be electronically submitted using ""goAML"", the Police's system, except in urgent circumstances: http://www.police.govt.nz/sites/default/files/publications/fiu-goaml-schema-introduction-v2-0-dec-2012.pdf Q24. Is there a requirement to obtain authority to proceed with a current/ongoing transaction that is identified as suspicious? A24. No."	"Submissions must be electronically submitted using ""goAML"", the Police's system, except in urgent circumstances: http://www.police.govt.nz/sites/default/files/publications/fiu-goaml-schema-introduction-v2-0-dec-2012.pdf Q24."	Know Your Customer: Quick Reference Guide	PWC	2016
19d2784f-fc0e-11ed-88fc-93f4be02dfa8	neigbor48.txt	The recommended approaches include administrative, environmental and personal protection measures.	The recommended approaches include administrative , environmental and personal protection measures .	In 2019, WHO released new guidance on TB infection prevention and control based on the most recent evidence (13). The recommended approaches include administrative, environmental and personal protection measures. To ensure that appropriate measures are in place, regular monitoring and audit, and timely feedback of health care practices (14), including TB infection prevention and control services, are essential.	The recommended approaches include administrative, environmental and personal protection measures.	Global Tuberculosis Report 2019	World Health Organization	2019
19d27850-fc0e-11ed-88fc-93f4be02dfa8	neigbor90.txt	"Completed dissertation ""Forfeiture of Property under the Narcotics Drugs and Psychotropic Substances Act, 1985"" towards completion of Master's Diploma."	"Completed dissertation "" Forfeiture of Property under the Narcotics Drugs and Psychotropic Substances Act , 1985 "" towards completion of Master 's Diploma ."	"Jagjit Pavadia born in 1954. National of India. Graduate in English Honours (1974), Dhaka University, LL.B from Delhi University (1988), Master's diploma in Public Administration, Indian Institute of Public Administration (1996). Completed dissertation ""Forfeiture of Property under the Narcotics Drugs and Psychotropic Substances Act, 1985"" towards completion of Master's Diploma."	"Completed dissertation ""Forfeiture of Property under the Narcotics Drugs and Psychotropic Substances Act, 1985"" towards completion of Master's Diploma."	Report of the International Narcotics Control Board for 2015	International Narcotics Control Board	2016
19d27851-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	Country Notes Primary education lasts for six years and is free and compulsory.	Country Notes Primary education lasts for six years and is free and compulsory .	Country Notes Primary education lasts for six years and is free and compulsory. Secondary education covers five years divided into a ciclo comun/lower cycle or a ciclo comun pre-vocacional and an *upper cycle of two years called ciclo diversificado. In the upper cycle, pupils may specialize in literary or scientific streams. On completion, they sit for the Bachillerato. *Technical secondary education at upper cycle level lasts for three years. Various specializations are available. Courses lead to the titles of Perito/Bachillerato in the various streams. There is also a distance education system.	Country Notes Primary education lasts for six years and is free and compulsory.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19d27852-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	Instead, jobs are seen as a medium that can make the development transformations a reality.	Instead , jobs are seen as a medium that can make the development transformations a reality .	Realizing the role jobs play implies going beyond the sequential view in which growth issues are addressed first and employment follows from increased demand. Instead, jobs are seen as a medium that can make the development transformations a reality. From a sta tistical point of view, the relationship between growth and employment (or unemployment) shows substantial variation over time, across countries, and across sectors. In light of this diversity, a given rate of growth does not guarantee a given level of job creation or a given composition of employment (box 2.5).	Instead, jobs are seen as a medium that can make the development transformations a reality.	World Development Report 2013: Jobs	World Bank	2012
19d27853-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	"When asked about the potential threats to Marshallese culture for migrants in the United States, another participant responded: ""I disagree because I see Marshallese on Facebook singing Marshallese songs and dancing Marshallese dances."	"When asked about the potential threats to Marshallese culture for migrants in the United States , another participant responded : "" I disagree because I see Marshallese on Facebook singing Marshallese songs and dancing Marshallese dances ."	"When asked about the potential threats to Marshallese culture for migrants in the United States, another participant responded: ""I disagree because I see Marshallese on Facebook singing Marshallese songs and dancing Marshallese dances."" a Van der Geest et al., 2019."	"When asked about the potential threats to Marshallese culture for migrants in the United States, another participant responded: ""I disagree because I see Marshallese on Facebook singing Marshallese songs and dancing Marshallese dances."	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19d27854-fc0e-11ed-88fc-93f4be02dfa8	neigbor100.txt	Sector plans in Cambodia, Ghana, the Kyrgyz Republic and Nepal, for example, have included strategies to increase enrollments by improving school access with the construction of ramps, as well as by developing minimum standards of construction; addressing staffing requirements, teacher training and data collection; increasing community awareness; and 37.	Sector plans in Cambodia , Ghana , the Kyrgyz Republic and Nepal , for example , have included strategies to increase enrollments by improving school access with the construction of ramps , as well as by developing minimum standards of construction ; addressing staffing requirements , teacher training and data collection ; increasing community awareness ; and 37 .	"Sector plans in Cambodia, Ghana, the Kyrgyz Republic and Nepal, for example, have included strategies to increase enrollments by improving school access with the construction of ramps, as well as by developing minimum standards of construction; addressing staffing requirements, teacher training and data collection; increasing community awareness; and 37. Mizunoya, Mitra, and Yamasaki, <<towards inclusive education: The impact of disability on school attendance in developing countries."" 38. C. male and Q. Wodon, ""disability gaps in educational attainment and literacy,"" The price of Exclusion: Disability and Education Series, Global Partnership for Education, Washington, DC, 2017, https://www.globalpartnership.org/content/disability-gaps-educational-attainment-andliteracy. 39. GPE, ""Disability and Inclusive Education: A stocktake of education sector plans and GPE-Funded grants,"" Working Paper 3, Global Partnership for Education, Washington, DC, 2018, https://www.globalpartnership.org/content/disability-and-inclusive-education-stocktake-educationsector-plans-and-gpe-funded-grants. Box 2.3."	Sector plans in Cambodia, Ghana, the Kyrgyz Republic and Nepal, for example, have included strategies to increase enrollments by improving school access with the construction of ramps, as well as by developing minimum standards of construction; addressing staffing requirements, teacher training and data collection; increasing community awareness; and 37.	Results Report 2019	Global Partnership for Education	2019
19d27855-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	Part 2 Ecological accounting unprecedented global material growth.	Part 2 Ecological accounting unprecedented global material growth .	How did your grandparents and parents experience the lifestyle changes described above? What advantages and disadvantages resulted from these? Are we living better today than they were then? Exchange your experiences with other members of your group/class. Are there similar stories? Suggestions for further work: How has your consumption changed? Part 2 Ecological accounting unprecedented global material growth. Someone born in 1950 witnessed an almost unbelievable growth in world population: from 2.5 to 6.8 billion people in 2009. Between 1950 and 2000 this person also experienced a sevenfold growth in the global economy. Global water consumption rose threefold, carbon dioxide emissions fourfold, and the amount of fish caught fivefold. After the Second World War, broad population segments of the industrialized nations in Europe, North America and Japan experienced prosperity which in their grandparents' time was reserved for millionaires - telephones, refrigerators, permanently heated (or cooled) living spaces, their own washing machines and cars. Many of these trends have resulted in improved living standards and quality of life for millions of people. But they also have their costs. Ecological overshoot is the defining challenge of the 21st Century. It is unknown how far into overshoot we can get without causing critical consequences. But one thing is certain: overshoot will increasingly become a determining force.	Part 2 Ecological accounting unprecedented global material growth.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19d27856-fc0e-11ed-88fc-93f4be02dfa8	neigbor97.txt	The second identifies the social, economic, and institutional factors that create feedbacks reproducing this differential response capacity (Bahadur et al. 2013, Bene et al. 2016a).	The second identifies the social , economic , and institutional factors that create feedbacks reproducing this differential response capacity ( Bahadur et al. 2013 , Bene et al. 2016a ) .	"In order to implement agricultural development policy in deltas that builds farmer resilience, we first need to be able to assess the conditions that create resilience. Increasingly, it is recognized that resilience assessments have two essential components. The first identifies the characteristics of farmers that explain heterogeneous responses to shocks (Carter et al. 2007, Hoddinott and Quisumbing 2010). The second identifies the social, economic, and institutional factors that create feedbacks reproducing this differential response capacity (Bahadur et al. 2013, Bene et al. 2016a). The first of these assessment components identifies ""proximal"" factors that affect or predict the resilience of rice farmers to climate hazards. Knowledge of these proximal factors is important for targeting within agricultural development policy ensuring the resilience of vulnerable groups of farmers is bolstered."	The second identifies the social, economic, and institutional factors that create feedbacks reproducing this differential response capacity (Bahadur et al. 2013, Bene et al. 2016a).	Resilience to hazards: rice farmers in the Mahanadi Delta, India	John M. Duncan, Emma L. Tompkins, Jadunandan Dash, Basundhara Tripathy	2017
19d27857-fc0e-11ed-88fc-93f4be02dfa8	neigbor97.txt	In other contexts off-farm income has been important in helping small-scale farmers cope with shocks in India (Gaurav 2015), Mozambique (Cunguara et al. 2011), and South America (Bebbington 1999).	In other contexts off-farm income has been important in helping small-scale farmers cope with shocks in India ( Gaurav 2015 ) , Mozambique ( Cunguara et al. 2011 ) , and South America ( Bebbington 1999 ) .	On-farm and off-farm activities can be complementary in assisting households to manage risk. In other contexts off-farm income has been important in helping small-scale farmers cope with shocks in India (Gaurav 2015), Mozambique (Cunguara et al. 2011), and South America (Bebbington 1999). In Odisha, vulnerable farming communities are characterized by dependence Ecology and Society 22(4): 3 https://www.ecologyandsociety.org/vol22/iss4/art3/ on subsistence rice farming and limited off-farm opportunities (Panda 2016). In the Mahanadi, we found that the lack of offfarm employment opportunities is a constraint for rice farmers. Without viable, alternative livelihood strategies farmers rely on rice cropping and a mix of different coping strategies despite the persistent vulnerability of rice cropping to climate hazards. Rice cropping in the Mahanadi Delta occurs in an economic environment with few options available to generate income for investment into farming. With limited use of remittances reinvested into rice farming and a lack of suitable local government support to enhance farming activities, resilience is further undermined. This exemplifies how a set of underlying contextual factors work together to keep rice cultivation in a lowlevel state that is sensitive to climate impacts, does not generate the resources farmers need to respond to future climate impacts, and requires farmers to engage in coping activities to sustain livelihoods.	In other contexts off-farm income has been important in helping small-scale farmers cope with shocks in India (Gaurav 2015), Mozambique (Cunguara et al. 2011), and South America (Bebbington 1999).	Resilience to hazards: rice farmers in the Mahanadi Delta, India	John M. Duncan, Emma L. Tompkins, Jadunandan Dash, Basundhara Tripathy	2017
19d27858-fc0e-11ed-88fc-93f4be02dfa8	neigbor99.txt	A nonresident company trading in Malaysia prepares the financial statements of its Malaysian branch in accordance with the Malaysian Com panies Act.	A nonresident company trading in Malaysia prepares the financial statements of its Malaysian branch in accordance with the Malaysian Com panies Act.	General. The assessment is based on the audited financial statements, subject to certain adjustments. A nonresident company trading in Malaysia prepares the financial statements of its Malaysian branch in accordance with the Malaysian Com panies Act. This act sets out disclosure requirements for financial statements, but does not prescribe the accounting treatment for specific transactions. Malaysian Financial Reporting Standards, which are based on the International Financial Reporting Stan dards (IFRS), govern the accounting treatment for transactions.	A nonresident company trading in Malaysia prepares the financial statements of its Malaysian branch in accordance with the Malaysian Com panies Act.	Worldwide Corporate Tax Guide 2020	EY Global	2020
19d27859-fc0e-11ed-88fc-93f4be02dfa8	neigbor100.txt	Global education monitoring report, 2016.	Global education monitoring report , 2016 .	UNESCO (United Nations Educational, Scientific, and Cultural Organization). Gender review: Creating sustainable futures for all. Global education monitoring report, 2016. Paris: UNESCO, 2016. ------. Teaching and learning: achieving quality for all. EFA Global Monitoring report, 2013-2014. Paris: UNESCO, 2014.	Global education monitoring report, 2016.	Results Report 2019	Global Partnership for Education	2019
19d2785a-fc0e-11ed-88fc-93f4be02dfa8	neigbor116.txt	Educational psychologist, 40, 155-165.	Educational psychologist , 40 , 155-165 .	Arievitch, i. M. & Haenen, J. P. 2005. Connecting sociocultural theory and educational practice: Galperin's approach. Educational psychologist, 40, 155-165.	Educational psychologist, 40, 155-165.	Entrepreneurship in Education: What, Why, When, How	Martin Lackéus	2015
19d2785b-fc0e-11ed-88fc-93f4be02dfa8	neigbor187.txt	Agriculture makes up 34% of the GDP.	Agriculture makes up 34 % of the GDP .	The major constraints to sustainable rice production in Mozambique are * Drought and flash flood in rainfed lowland areas because of irregular weather * Salinity in many irrigated areas MOZAMBIQUE extends nearly 2,500 km along the southeastern coast of Africa, with an area of 802,000 km2. Much of this consists of wide coastal plains, rising to low inland plateaus. Agriculture occupies more than three-fourths of the workforce of the population of 19.3 million (1999). Arable land is less than 5% of the total. Agriculture makes up 34% of the GDP. * Poor maintenance of irrigation facilities * Lack of pure and good seeds * Inadequate and irregular input supplies: seeds, fertilizer, and credit * Lack of small farm equipment * Lack of effective farmers' organizations and cooperatives * Poor road networks and marketing systems * Lack of a well-defined rice policy * Weak research and extension support Production season Planting Harvesting Main season Nov-Jan May-Jun Rice around the world 197 Basic statistics, Mozambique 1985 1990 1995 1998 1999 2000 Rice Area harvested (ha) 100,000 110,160 129,605 181,000 170,000 136,000 Yield (t/ha) 0.9 0.9 0.9 1.1 1.1 1.2 Production (t) 86,000 96,355 112,982 191,000 186,000 157,937 Rice imports (t) 108,955 70,000 90,000 48,700 34,000 na Others Population, total (x103) 13,535 14,198 17,388 18,880 19,286 na Population, agriculture (x103) 10,762 11,160 13,447 14,459 14,722 na Agricultural area (x103 ha) 47,150 47,300 47,350 47,350 na na Irrigated agricultural area (x103 ha) 93 105 107 107 na na Total fertilizer consumption (t) 3,803 2,600 7,800 5,035 na na Tractors used in agric. (no.) 5,750 5,750 5,750 5,750 Na na Source: Faostat online database.	Agriculture makes up 34% of the GDP.	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
19d2785c-fc0e-11ed-88fc-93f4be02dfa8	neigbor85.txt	The large economic growth and improvements in quality of life that characterize these countries are how population and affluence play a critical role in a country's total Ecological Footprint.	The large economic growth and improvements in quality of life that characterize these countries are how population and affluence play a critical role in a country 's total Ecological Footprint .	At the same time as we see these trends in Ecological Footprint and population at a global level, the patterns we observe within the three income groups have quite different trends within the time series data. High-income countries have been characterized by a consistent increase in the average per-person Ecological Footprint, from 3.8 global hectares to 6.1 global hectares, with a relatively small increase in population. The large economic growth and improvements in quality of life that characterize these countries are how population and affluence play a critical role in a country's total Ecological Footprint. Many countries within North America and Western Europe have only a small percentage of the global population, yet they also have some of the greatest affluence, and consequently, some of the largest Ecological Footprints.	The large economic growth and improvements in quality of life that characterize these countries are how population and affluence play a critical role in a country's total Ecological Footprint.	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
19d2785d-fc0e-11ed-88fc-93f4be02dfa8	neigbor65.txt	We must not forget that students today will become the key members of our country who would be responsible for the overall development of our country.	We must not forget that students today will become the key members of our country who would be responsible for the overall development of our country .	Language is one of the most useful tools we have as humans. Without it we could not think of thoughts expressible to others, nor could we engage in the activities that commonly take place in the society we build ourselves (Di Pietro, 1994). Language is very important in education. The high status of English within a global economy of languages has meant that English language education is increasingly being promoted in international development initiatives. A broad goal of English language programs is that of developing the communicative ability to convey and interpret a message via written or spoken modalities to another person. In our country, there is no doubt that we still have not established a standard of education in schools and colleges. There are too many problems in our country that have to be eradicated to embrace a comprehensive education system through which we can expect ourselves to be a richer nation. We must not forget that students today will become the key members of our country who would be responsible for the overall development of our country. If we do not have good teacher, there is no way we could expect to have a balanced society in future. And if there are not enough good teachers in English, then there would be imbalance that the urban area students will be good at English, but students in rural areas would always be deprived of getting or learning English properly. The main objectives of teaching English in Bangladesh are to enable students to understand simple commands, instructions and requests in English and also carry them out. (national curriculum and textbook boards 2006). Most of the students of rural schools are unable to attain the primary English language competencies due to prevailing challenges in our education system. The main objective of this research is to find out the challenges and problems and prospects of English language teaching in rural areas in context of Bangladesh.	We must not forget that students today will become the key members of our country who would be responsible for the overall development of our country.	English Language Teaching in Rural Areas: A Scenario and Problems and Prospects in Context of Bangladesh	Md.Mahroof Hossain	2016
19d2785e-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	They have influenced the conduct of field days and preparation of extension-type media materials, such as brochures and leaflets in Thai language.	They have influenced the conduct of field days and preparation of extension-type media materials , such as brochures and leaflets in Thai language .	Strength: Thai scientists and researchers at Kasetsart University and their development partners have become proficient trainers on post-harvest, processing, and utilization technologies with appropriate methods to suit different groups of clientele. The Thai Project Team was able to build commitment from the government and other partners so the project has trained significant numbers of village-level processors in Phase 2. Training has involved whole communities, including extension staff, which would ensure sustainability at the village-level economic activities. Strength: Thai scientists and researchers have successfully involved extension workers in their training and technology transfer activities, especially at the village-level. Extension workers have day-to-day interactions with villagers and involving them as partners would ensure sustainability of technical advisory service to farmers and processors, which the university researchers cannot provide. They have influenced the conduct of field days and preparation of extension-type media materials, such as brochures and leaflets in Thai language. These materials have facilitated information dissemination and created greater public awareness. Strength: Thailand shows examples of successful training courses for various client groups, including a strong training of trainers program. They can show to participants successful micro-and small-scale enterprises, which are operated mainly women, which are now producing improved peanut products in the local market.	They have influenced the conduct of field days and preparation of extension-type media materials, such as brochures and leaflets in Thai language.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19d2785f-fc0e-11ed-88fc-93f4be02dfa8	neigbor85.txt	Cultural Ecotourism, spiritual, ethics, etc.	Cultural Ecotourism , spiritual , ethics , etc.	Cultural Ecotourism, spiritual, ethics, etc.	Cultural Ecotourism, spiritual, ethics, etc.	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
19d27860-fc0e-11ed-88fc-93f4be02dfa8	neigbor155.txt	It was designed to foster collaboration and action to address the ecological, economic, and social harm caused by invasive alien species.	It was designed to foster collaboration and action to address the ecological , economic , and social harm caused by invasive alien species .	The Global Invasive Species Programme (GISP) emerged out of a meeting of concerned organizations and individuals in 1996. It was designed to foster collaboration and action to address the ecological, economic, and social harm caused by invasive alien species. The first phase of GISP (1997-2000) focused on building a knowledge base on the issue of invasive alien species. This phase was driven by an international consortium of experts working as volunteers. Among the significant outputs were a global strategy on invasive alien species (McNeely ET Al., 2001) and invasive Alien Species: A toolkit of best prevention and management practices (Wittenberg & cock, 2001). The second phase of GISP (2000 - present) is designed to build upon the products of Phase I and foster greater international awareness of the problems caused by IAS. In Phase II, GISP will work with nations and regions on appropriate, cooperative measures for preventing, controlling, or eradicating IAS through six working groups, organized around the following topics: 1. National and regional facilitation and cooperation 2. Communication, education and outreach 3. Global information management 4. Pathway Management 5. Evaluation and assessment 6. Law and policy Phase II operates through an Executive Board, Advisory Panel of IAS experts, a formal Secretariat with paid staff (based in South Africa), and partnerships among countries and international organizations. GISP is prepared to play a pivotal role in building the global capacity to implement the goals of the Convention on Biological Diversity26 as they relate to IAS.	It was designed to foster collaboration and action to address the ecological, economic, and social harm caused by invasive alien species.	Prevention and Management of Invasive Alien Species	Ian A.W. Macdonald, Jamie K. Reaser, Chris Bright, Laurie E. Neville, Geoffrey W. Howard, Sean T. Murphy, Guy Preston	2004
19d27861-fc0e-11ed-88fc-93f4be02dfa8	neigbor100.txt	"Increasing school resources in low-performing schools with high efficiency levels could be another effective way to improve learning outcomes.c Source: E. W. Miningou, J.-M. Bernard and M. Pierre-Louis, ""Improving Learning Outcomes in Francophone Africa."	"Increasing school resources in low-performing schools with high efficiency levels could be another effective way to improve learning outcomes.c Source : E. W. Miningou , J. - M. Bernard and M. Pierre-Louis , "" Improving Learning Outcomes in Francophone Africa ."	"This analysis suggests targeted and diversified policies to promote parity in learning outcomes, including prioritizing improvement in the efficiency with which resources are used in less efficient schools. Increasing school resources in low-performing schools with high efficiency levels could be another effective way to improve learning outcomes.c Source: E. W. Miningou, J.-M. Bernard and M. Pierre-Louis, ""Improving Learning Outcomes in Francophone Africa."" a. For instance, PASEC schools with the greatest allocation of pedagogical resources are not necessarily those with the highest levels of achievement in reading. In addition, the literature shows a weak correlation between some types of resources and learning outcomes (S. Fehrler, K. Michaelowa and A. Wechtler, ""The Effectiveness of Inputs in Primary Education""; H.-A. Dang, L. Sarr and N. Asadullah, ""School Access, Resources, and Learning Outcomes: Evidence from a Non-formal School Program in Bangladesh""). b. Given a selected set of input and output variables, DEA estimates a frontier of best practices. It is a relative measure. The most efficient schools are on the frontier and the efficiency of the other schools is evaluated by measuring the distance to this empirical frontier, and a score between 0 and 1 is given to each school. The higher the efficiency score, the closest is the distance to the frontier and the more efficient is the school. A total of six inputs and two outputs have been included in the analysis. c. The DEA results show that returns to scale are increasing in these schools. An increase in the school resources would lead to a higher than proportional increase in learning outcomes. 21. Results for Lesotho and Tanzania are linked to their participation in the regional assessment program Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ), which has not had a round of evaluations recently. Box 1.5."	"Increasing school resources in low-performing schools with high efficiency levels could be another effective way to improve learning outcomes.c Source: E. W. Miningou, J.-M. Bernard and M. Pierre-Louis, ""Improving Learning Outcomes in Francophone Africa."	Results Report 2019	Global Partnership for Education	2019
