uuid	file	paragraph	sentence	tokenized_sentence	marked_sentence	approx_span	trigger	marked_trigger	submitted_annotations_count	accepted_count	annotations	belief_ann_count	majority	quality_controlled	title	source	year
cffebe01-fc0b-11ed-88fc-93f4be02dfa8	neigbor164.txt	"The lower proportion of women across all age groups in Eastern and Southern Asia relative to other regions may be a measure of the inequalities faced by women at all stages of the life cycle. The term ""missing women,"" coined by Amartya Sen18 and used extensively in the literature since then, refers to the high sex ratios observed in some Asian countries, such as China and India, compared to those found in developed countries (and in many countries in developing regions). In other words, the number of ""missing women"" is the number of additional women that would be found if these countries had the same sex ratios as areas of the world in which women and men received the same treatment and care. The higher mortality of women compared to other countries with similar overall levels of mortality and similar epidemiological conditions is an indicator of the neglect of girls and gender inequality. The sex ratio at birth (as shown above) and the relatively higher female mortality in childhood (see Chapter 2 on Health) play a key role in explaining the lower than expected numbers of women in some countries. More recent research points out that the ""missing women"" phenomenon can also be explained by premature deaths among women in later age groups.19 Among the other developing regions, Western Asia has the most distinct demographic profile, characterized by a much higher number of men than women at adult working ages, peaking in the 35 to 39 age group (figure 1.4). Western Asia also has the largest percentage of international migrants among its population and the only region where international migration has a significant impact on the sex ratio at adult ages. Large scale male-dominant labour migration to many Western Asian countries has brought the sex ratio of the adult population to unusually high levels. International migrants constitute nearly a third of the male population between the ages of 25 and 44 in that region. For women, the share of international migrants in the total female population in Western Asia is one in seven (figure 1.7). 18 Sen, 1992. 19 See, for example, Anderson and Ray, 2010; World Bank, 2011; Milazzo, 2014."	The sex ratio at birth (as shown above) and the relatively higher female mortality in childhood (see Chapter 2 on Health) play a key role in explaining the lower than expected numbers of women in some countries.	The sex ratio at birth ( as shown above ) and the relatively higher female mortality in childhood ( see Chapter 2 on Health ) play a key role in explaining the lower than expected numbers of women in some countries .	The sex ratio at birth (as shown above) and the relatively higher female mortality in childhood (see Chapter 2 on Health) play a key role in explaining the lower than <mark>expected</mark> numbers of women in some countries.	the lower than expected numbers of women in some countries.	expected	<mark>expected</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	The World’s Women 2015: Trends and Statistics	United Nations	2015
cffebe02-fc0b-11ed-88fc-93f4be02dfa8	neigbor22.txt	In relation to the location of training, in many contexts the initial theoretical training may be most conveniently offered in a central location, which should nevertheless be as close as possible to the intended catchment area. For practical parts of the curriculum efforts should be made, where logistically feasible, to offer the training within the communities and facilities where CHWs are expected to eventually serve.	For practical parts of the curriculum efforts should be made, where logistically feasible, to offer the training within the communities and facilities where CHWs are expected to eventually serve.	For practical parts of the curriculum efforts should be made , where logistically feasible , to offer the training within the communities and facilities where CHWs are expected to eventually serve .	For practical parts of the curriculum efforts should be made, where logistically feasible, to offer the training within the communities and facilities where CHWs are <mark>expected</mark> to eventually serve.	where CHWs are expected to eventually serve.	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	WHO guideline on health policy and system support to optimize community health worker programmes	World Health Organization	2018
cffebe03-fc0b-11ed-88fc-93f4be02dfa8	neigbor119.txt	From the whole survey and result section, it can be seen that most of the primary level learners receive private tutoring for better performance in the exam. Private tutoring has become so deeply integrated in Bangladeshi education system that almost 90 percent of both weak and sharp students depend on private tutoring. As a survey conductor, I cannot blame on students because through the classroom observation it is found that teachers do not give enough time to teach thoroughly in school but still expect students to thoroughly learn lessons. . And it is difficult for young students to learn by their selves complex sentences and grammar in English so they must seek out tutors to feel the gaps of what they don't learn in school.	And it is difficult for young students to learn by their selves complex sentences and grammar in English so they must seek out tutors to feel the gaps of what they don't learn in school.	And it is difficult for young students to learn by their selves complex sentences and grammar in English so they must seek out tutors to feel the gaps of what they do n't learn in school .	And it is difficult for young students to learn by their selves complex sentences and grammar in English so they must seek out tutors to <mark>feel</mark> the gaps of what they don't learn in school.	out tutors to feel the gaps of what they don't learn in school	feel	<mark>feel</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	n	Reasons and necessity of Private tutoring in English for Bangla medium primary school students in Bangladesh	Samia Manzoor, Firdous Azim	2013
cffebe04-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	One of the things he loves the most about his job is the deep sense of belonging to the community that it offers. When necessary, people come to his shop and ask for credit for the goods they need. Despite a few unpaid bills some of his customers have left him, he does his best to help the villagers. The income from the shop provides only enough to subsist, and it is necessary for him to engage in other businesses so that he can have an additional income. He feels that his shop is a way of giving back to the community and that by being there, he is able to provide for the needs of his neighbors.	He feels that his shop is a way of giving back to the community and that by being there, he is able to provide for the needs of his neighbors.	He feels that his shop is a way of giving back to the community and that by being there , he is able to provide for the needs of his neighbors .	He <mark>feels</mark> that his shop is a way of giving back to the community and that by being there, he is able to provide for the needs of his neighbors.	He feels that his shop is a way of giving back to	feels	<mark>feels</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	World Development Report 2013: Jobs	World Bank	2012
cffebe05-fc0b-11ed-88fc-93f4be02dfa8	neigbor27.txt	School closures of several months entail serious challenges for educational outcomes. Closures during the Ebola outbreak led to knowledge loss, reversal in literacy, and interruption of the development of children (ACAPS, 2016). These impacts continued to be felt after the Ebola crisis, as school re-enrolment rates were reduced by increased poverty, fear of infection, and stigmatisation of survivors and pregnant girls (Government of Sierra Leone, 2015; Minor, 2017).	These impacts continued to be felt after the Ebola crisis, as school re-enrolment rates were reduced by increased poverty, fear of infection, and stigmatisation of survivors and pregnant girls (Government of Sierra Leone, 2015; Minor, 2017).	These impacts continued to be felt after the Ebola crisis , as school re-enrolment rates were reduced by increased poverty , fear of infection , and stigmatisation of survivors and pregnant girls ( Government of Sierra Leone , 2015 ; Minor , 2017 ) .	These impacts continued to be <mark>felt</mark> after the Ebola crisis, as school re-enrolment rates were reduced by increased poverty, fear of infection, and stigmatisation of survivors and pregnant girls (Government of Sierra Leone, 2015; Minor, 2017).	continued to be felt after the Ebola crisis, as school re-enrolment rates were	felt	<mark>felt</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
cffebe06-fc0b-11ed-88fc-93f4be02dfa8	neigbor139.txt	"Years ago, when she graduated from university with a degree in biology, she wanted to be a researcher but could only find work as a teacher, she recalls. ""Now I already have couples who were my students whose children are coming to my programs,"" she says. ""Being an environmental teacher is the accomplishment of my life."" A Voice for Lake Chad When Moussa Ali Mouta told his parents he was broadcasting news to residents of central Africa's Lake Chad region in the family's native language, they cried tears of joy."	Years ago, when she graduated from university with a degree in biology, she wanted to be a researcher but could only find work as a teacher, she recalls.	Years ago , when she graduated from university with a degree in biology , she wanted to be a researcher but could only find work as a teacher , she recalls .	Years ago, when she graduated from university with a degree in biology, she wanted to be a researcher but could only <mark>find</mark> work as a teacher, she recalls.	she wanted to be a researcher but could only find	find	<mark>find</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	The Economics of Climate Change – IMF F&D | December 2019	Christine Lagarde, Felix Suntheim, Sena Oztosun, Lyndsay Walsh, Denise Marín, Ashlin Mathew, Patrick R. P. Heller, Mina Mashayekhi, José Antonio Ocampo, Melinda Weir	2019
cffebe07-fc0b-11ed-88fc-93f4be02dfa8	neigbor97.txt	Local governance institutions, which include the relevant offices of the agricultural department, the Block office, and the village level administration, known as Panchayati Raj, often do not function in accordance with the needs of rice farmers, especially the poorest. In some villages irrigation canals were not maintained leaving farmers vulnerable to crop losses (due to moisture shortages). Seeds were not always available at the Block offices[10] or co-operatives in time for planting; this meant farmers used lower yielding traditional seeds or seeds purchased in private markets. Furthermore, awareness of when seeds were available at the Block was communicated through social networks, i.e., larger, well-endowed farmers with Block level contacts would find out inputs had arrived at the Block agricultural office and news would be distributed via their networks. There was not equal awareness amongst farmers of the availability of inputs at the Block office.	Furthermore, awareness of when seeds were available at the Block was communicated through social networks, i.e., larger, well-endowed farmers with Block level contacts would find out inputs had arrived at the Block agricultural office and news would be distributed via their networks.	Furthermore , awareness of when seeds were available at the Block was communicated through social networks , i.e ., larger , well-endowed farmers with Block level contacts would find out inputs had arrived at the Block agricultural office and news would be distributed via their networks .	Furthermore, awareness of when seeds were available at the Block was communicated through social networks, i.e., larger, well-endowed farmers with Block level contacts would <mark>find</mark> out inputs had arrived at the Block agricultural office and news would be distributed via their networks.	farmers with Block level contacts would find	find	<mark>find</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	Resilience to hazards: rice farmers in the Mahanadi Delta, India	John M. Duncan, Emma L. Tompkins, Jadunandan Dash, Basundhara Tripathy	2017
cffebe08-fc0b-11ed-88fc-93f4be02dfa8	neigbor183.txt	F2F volunteers shall only recommend a pesticide that is registered by the host country. F2F volunteers who will provide assistance for the use or procurement of pesticides should request the country list from the F2F country office (Volunteers may be able to find this information online, although many countries do not yet have it available online or even in electronic form.) F2F country offices should provide the most recent government list of approved pesticides to F2F Type 1 volunteers prior to or upon arrival incountry. Volunteers and country staff should ensure that the list reflects the most recent information.	F2F volunteers who will provide assistance for the use or procurement of pesticides should request the country list from the F2F country office (Volunteers may be able to find this information online, although many countries do not yet have it available online or even in electronic form.)	F2F volunteers who will provide assistance for the use or procurement of pesticides should request the country list from the F2F country office ( Volunteers may be able to find this information online , although many countries do not yet have it available online or even in electronic form .	F2F volunteers who will provide assistance for the use or procurement of pesticides should request the country list from the F2F country office (Volunteers may be able to <mark>find</mark> this information online, although many countries do not yet have it available online or even in electronic form.)	Volunteers may be able to find	find	<mark>find</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	FARMER-TO-FARMER PROGRAMMATIC PERSUAP: PESTICIDE EVALUATION REPORT AND SAFER USE ACTION PLAN	The United States Agency for International Development	2013
cffebe09-fc0b-11ed-88fc-93f4be02dfa8	neigbor46.txt	Regarding family and community activities, available evidence suggests that persons with psychosocial disabilities face more barriers in participating in them. For instance, in Sri Lanka, in 2015, a higher proportion of persons with psychosocial disabilities, compared to the rest of the population, reported challenges participating in selected family and community activities: 27 per cent of them could not participate in family decisions, 39 per cent of them found joining community activities problematic or very problematic, 59 per cent found the places for socializing hindering or very hindering and 62 per cent found shops, banks and the post office hindering or very hindering (Figure II.115). In comparison, less than 3 per cent of persons without disabilities reported any of these challenges. Persons with psychosocial disabilities are also more likely to encounter these difficulties than persons with other types of disabilities: five times as likely to not be included in family decisions and almost two times as likely to find joining activities problematic and to find places for socializing, shops, banks and the post office hindering.	For instance, in Sri Lanka, in 2015, a higher proportion of persons with psychosocial disabilities, compared to the rest of the population, reported challenges participating in selected family and community activities: 27 per cent of them could not participate in family decisions, 39 per cent of them found joining community activities problematic or very problematic, 59 per cent found the places for socializing hindering or very hindering and 62 per cent found shops, banks and the post office hindering or very hindering (Figure II.115).	For instance , in Sri Lanka , in 2015 , a higher proportion of persons with psychosocial disabilities , compared to the rest of the population , reported challenges participating in selected family and community activities : 27 per cent of them could not participate in family decisions , 39 per cent of them found joining community activities problematic or very problematic , 59 per cent found the places for socializing hindering or very hindering and 62 per cent found shops , banks and the post office hindering or very hindering ( Figure II.115 ) .	For instance, in Sri Lanka, in 2015, a higher proportion of persons with psychosocial disabilities, compared to the rest of the population, reported challenges participating in selected family and community activities: 27 per cent of them could not participate in family decisions, 39 per cent of them <mark>found</mark> joining community activities problematic or very problematic, 59 per cent found the places for socializing hindering or very hindering and 62 per cent found shops, banks and the post office hindering or very hindering (Figure II.115).	cent of them found	found	<mark>found</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	UN Disability and Development Report – Realizing the SDGs by, for and with persons with disabilities	United Nations	2019
cffebe0a-fc0b-11ed-88fc-93f4be02dfa8	neigbor96.txt	"First and foremost, it should be recognized that women and women's organizations have long been involved in preparing for and responding to humanitarian emergencies in their communities. Whether as individual leaders in their communities or as grassroots women's organizations, there are countless examples of women's organizations working on the frontlines to help their communities prepare for and respond to humanitarian emergencies. In a 2010 report Suranjana Gupta and Irene Leung found that ""women's organizations have shown extraordinary capacities to mobilize women survivors to improve distribution of aid, access to resources, water and shelter, and making local institutions accountable in relief and rehabilitation"" (p. 1). Yet they also found that this contribution goes unrecognized and that ""women's organizations are forced to negotiate afresh to ensure their active participation in relief and rehabilitation processes"" (Gupta and Leung 2010, 1). Therefore when analyzing women's leadership in the context of LHL--a term that started being more widely used around 2014--it is important to keep in mind that a dearth of examples of women's leadership related specifically to LHL does not reflect a lack of women's leadership in the context of humanitarian action in general."	"In a 2010 report Suranjana Gupta and Irene Leung found that ""women's organizations have shown extraordinary capacities to mobilize women survivors to improve distribution of aid, access to resources, water and shelter, and making local institutions accountable in relief and rehabilitation"" (p. 1). "	"In a 2010 report Suranjana Gupta and Irene Leung found that "" women 's organizations have shown extraordinary capacities to mobilize women survivors to improve distribution of aid , access to resources , water and shelter , and making local institutions accountable in relief and rehabilitation "" ( p. 1 ) ."	"In a 2010 report Suranjana Gupta and Irene Leung <mark>found</mark> that ""women's organizations have shown extraordinary capacities to mobilize women survivors to improve distribution of aid, access to resources, water and shelter, and making local institutions accountable in relief and rehabilitation"" (p. 1). "	Gupta and Irene Leung found	found	<mark>found</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	WOMEN LEADING LOCALLY: Exploring women’s leadership in humanitarian action in Bangladesh and South Sudan	NAMALIE JAYASINGHE, MOMOTAZ KHATUN, MOSES OKWII	2020
cffebe0b-fc0b-11ed-88fc-93f4be02dfa8	neigbor65.txt	From the classroom observation it can be analyzed that rural area teachers found difficulty in classroom management, time management, technique of evaluation and ways of giving feedback.	From the classroom observation it can be analyzed that rural area teachers found difficulty in classroom management, time management, technique of evaluation and ways of giving feedback.	From the classroom observation it can be analyzed that rural area teachers found difficulty in classroom management , time management , technique of evaluation and ways of giving feedback .	From the classroom observation it can be analyzed that rural area teachers <mark>found</mark> difficulty in classroom management, time management, technique of evaluation and ways of giving feedback.	teachers found	found	<mark>found</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	English Language Teaching in Rural Areas: A Scenario and Problems and Prospects in Context of Bangladesh	Md.Mahroof Hossain	2016
cffebe0c-fc0b-11ed-88fc-93f4be02dfa8	neigbor59.txt	"Job title professional salaries withEnglish skills to at least intermediate level (GrossSalary/month, US$) professional salaries with no English skills (gross salary/month , US$) director 3,400 3,000 senior manager 2,200 1,800 manager 1,800 1,500 senior analyst 1,200 1,000 analyst 1,000 800 Secretary 850 550 Carpenter 730a 320 Electrician 820a 350 Plumber 900a 450 Receptionist 620 210 Source: Euromonitor International (starting salaries for 2010); self-employed and freelance are excluded note: A very few jobs of this type found &,T! )""T! )(T! R:!N>5:?!Y/08m/84! K089>:;!@6?!-4[M>541! R:!E4G601!Y/08m/84! Newspaper and online job advertisements requiring English - %, (2010) English language quantitative indicators ! Euromonitor International Page 54 English required of senior staffin workplace The required level of proficiency in English is higher for employees working in mid-level and senior management positions. It is common to recruit senior staff internationally (according to 19 of 30 interviewed companies), all of whom are required to have fluent English in order to communicate within a multinational workforce."	Job title professional salaries withEnglish skills to at least intermediate level (GrossSalary/month, US$) professional salaries with no English skills (gross salary/month , US$) director 3,400 3,000 senior manager 2,200 1,800 manager 1,800 1,500 senior analyst 1,200 1,000 analyst 1,000 800 Secretary 850 550 Carpenter 730a 320 Electrician 820a 350 Plumber 900a 450 Receptionist 620 210 Source: Euromonitor International (starting salaries for 2010); self-employed and freelance are excluded note: A very few jobs of this type found &,T!	Job title professional salaries withEnglish skills to at least intermediate level ( GrossSalary / month , US $ ) professional salaries with no English skills ( gross salary / month , US $ ) director 3,400 3,000 senior manager 2,200 1,800 manager 1,800 1,500 senior analyst 1,200 1,000 analyst 1,000 800 Secretary 850 550 Carpenter 730a 320 Electrician 820a 350 Plumber 900a 450 Receptionist 620 210 Source : Euromonitor International ( starting salaries for 2010 ) ; self-employed and freelance are excluded note : A very few jobs of this type found & , T !	Job title professional salaries withEnglish skills to at least intermediate level (GrossSalary/month, US$) professional salaries with no English skills (gross salary/month , US$) director 3,400 3,000 senior manager 2,200 1,800 manager 1,800 1,500 senior analyst 1,200 1,000 analyst 1,000 800 Secretary 850 550 Carpenter 730a 320 Electrician 820a 350 Plumber 900a 450 Receptionist 620 210 Source: Euromonitor International (starting salaries for 2010); self-employed and freelance are excluded note: A very few jobs of this type <mark>found</mark> &,T!	jobs of this type found	found	<mark>found</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
cffebe0d-fc0b-11ed-88fc-93f4be02dfa8	neigbor187.txt	After extensive study, a marker has been identified linked to recessive major-gene resistance to the devastating rice yellow mottle virus (RYMV). RYMV is a major threat to irrigated and lowland rice in West Africa, and has also been found in East Africa. The way is now open for marker-assisted selection of resistant varieties.	RYMV is a major threat to irrigated and lowland rice in West Africa, and has also been found in East Africa.	RYMV is a major threat to irrigated and lowland rice in West Africa , and has also been found in East Africa .	RYMV is a major threat to irrigated and lowland rice in West Africa, and has also been <mark>found</mark> in East Africa.	RYMV is a major threat to irrigated and lowland rice in West Africa, and has also been found	found	<mark>found</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	Rice Almanac: Source Book for the Most Important Economic Activity on Earth	J.L. Maclean, D.C. Dawe, B. Hardy, and G.P. Hettel	2002
cffebe0e-fc0b-11ed-88fc-93f4be02dfa8	neigbor21.txt	Most rural areas throughout the developing world have disproportionately fewer health centres and clinics, trained midwives, nurses and doctors than urban areas. For most rural dwellers, health treatment must be obtained from traditional birth attendants (TBAs). Most TBAs have no formal training in health practices but acquire their skills via apprenticeship. These are skills passed down through generations of women. By observing a given situation, the TBA learns which remedy to use for which illness, or how to perform different kinds of delivery. If the situation changes, they try to adapt their knowledge and remedies and hope that that works. If things go wrong, however, supernatural explanations are given; blame is never attributed to the TBA.	If the situation changes, they try to adapt their knowledge and remedies and hope that that works.	If the situation changes , they try to adapt their knowledge and remedies and hope that that works .	If the situation changes, they try to adapt their knowledge and remedies and <mark>hope</mark> that that works.	and remedies and hope that that works.	hope	<mark>hope</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Not belief/attitude	1	Not belief/attitude	b	Fact Sheet No.23, Harmful Traditional Practices Affecting the Health of Women and Children	UN Office of the High Commissioner for Human Rights (OHCHR)	1995
cffebe0f-fc0b-11ed-88fc-93f4be02dfa8	neigbor75.txt	The provision of behaviour-changing measures to encourage men's involvement throughout all the stages of maternity, including the prenatal, childbirth and postnatal periods, as well as in all matters involving reproductive and sexual health, is essential for a fulfilling parenthood, children's well-being and gender equality at work and in the home. Health policies, 94 Maternity and paternity at work Health protection at the workplace along with labour laws and workplace measures, play a key role in supporting both mothers and fathers as parents with a shared interest in the health and well-being of their children. For instance, in Chile, following a public-health reform aimed at promoting breastfeeding and the increased attendance of fathers during childbirth, the share of women reporting the presence of a birth partner grew from 20.5per cent in 2001 to 71per cent in 2008 (the partner almost always being the father) (UN, 2011). Paid time off for fathers to attend antenatal health-care appointments is also emerging. In France, the 2014 law on equality between women and men affords partners of a pregnant woman leave of absence to attend three medical examinations. 5.2 Dangerous or unhealthy work Each Member shall, after consulting the representative organizations of employers and workers, adopt appropriate measures to ensure that pregnant or breastfeeding women are not obliged to perform work which has been determined by the competent authority to be prejudicial to the health of the mother or the child, or where an assessment has established a significant risk to the mother's health or that of her child.	Health policies, 94 Maternity and paternity at work Health protection at the workplace along with labour laws and workplace measures, play a key role in supporting both mothers and fathers as parents with a shared interest in the health and well-being of their children.	Health policies , 94 Maternity and paternity at work Health protection at the workplace along with labour laws and workplace measures , play a key role in supporting both mothers and fathers as parents with a shared interest in the health and well-being of their children .	Health policies, 94 Maternity and paternity at work Health protection at the workplace along with labour laws and workplace measures, play a key role in supporting both mothers and fathers as parents with a shared <mark>interest in</mark> the health and well-being of their children.	parents with a shared interest in	interest in	<mark>interest in</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	Maternity and paternity at work – Law and practice across the world	International Labour Organization	2014
cffebe10-fc0b-11ed-88fc-93f4be02dfa8	neigbor119.txt	Table 16: I go to private tutor because all my friends go to private tutor Strongly Agree Agree Neutral Disagree Strongly Disagree Number of Students 1 2 1 9 15 Percentage 3.5% 7.2% 3.5% 32.2% 53.6% The results of table 16 reveal that 9 learners (32.2%) disagree and 15 learners (53.6%) strongly disagree to the statement that students go to private tutor because all their friends go to private tutor. Only 3 learners (10.7%) agree with this statement which means they are not actually interested in studying. They go to private tuition because they get to meet their friends in the tutors place. But we can see from the table, most students do not support this statement. become an effective user of English even though they are receiving private tuition. From the above table highest percentage shows that majority of the participants agree with the statement that they become an effective user of English in classroom after receiving private tuition.	Only 3 learners (10.7%) agree with this statement which means they are not actually interested in studying.	Only 3 learners ( 10.7 % ) agree with this statement which means they are not actually interested in studying .	Only 3 learners (10.7%) agree with this statement which means they are not actually <mark>interested in</mark> studying.	they are not actually interested in	interested in	<mark>interested in</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	Reasons and necessity of Private tutoring in English for Bangla medium primary school students in Bangladesh	Samia Manzoor, Firdous Azim	2013
cffebe11-fc0b-11ed-88fc-93f4be02dfa8	neigbor121.txt	Our focus as an organisaIon is to ensure all children access educaIon. Regarding this project, in parIcular, one of the most common topics - the inaccessibility of ICT tools - is also one of our challenges on the front end since many people we would like to reach to hear their stories cannot access WhatsApp, the internet, or a y of our SMS lists. This project is replicable as other organisaIon can also use ICT to spread messages on the COVID-19. Depending on the target audience some can also use text messages, online calls etc.	Regarding this project, in parIcular, one of the most common topics - the inaccessibility of ICT tools - is also one of our challenges on the front end since many people we would like to reach to hear their stories cannot access WhatsApp, the internet, or a y of our SMS lists.	Regarding this project , in parIcular , one of the most common topics - the inaccessibility of ICT tools - is also one of our challenges on the front end since many people we would like to reach to hear their stories cannot access WhatsApp , the internet , or a y of our SMS lists .	Regarding this project, in parIcular, one of the most common topics - the inaccessibility of ICT tools - is also one of our challenges on the front end since many people we would <mark>like</mark> to reach to hear their stories cannot access WhatsApp, the internet, or a y of our SMS lists.	people we would like	like	<mark>like</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
cffebe12-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	There are also hidden losers. These are the workers and entrepreneurs in countries which have failed to develop new industries and services connected to world markets and the jobs that go with them.59 Workers in those countries, however, may not perceive the lost employment opportunities.60 One way to mitigate the welfare losses from globalization, both apparent and hidden, is through the international migration of workers. Income differentials across countries, which reflect differences in the growth rates of different economies, are important drivers of this migration. By reallocating workers from stagnant or slowly growing economies to rapidly growing ones, the international migration of workers contributes to the reduction in the QUESTION 7 Many developing countries face a jobs agenda. In some, it involves offering avenues to rural populations to move out of poverty. In others, it aims at leveraging the gains from urbanization and from integration in global markets. Yet in others, the goal is to prevent youth from becoming disenfranchised or to reduce the risk of conflict. These agendas are addressed through national policies that stimulate job creation by the private sector, especially in the areas and activities where development payoffs are highest. But jobs agendas of individual countries are connected through globalization: trade in goods and services, investment flows, and migration of workers. This begs the question: if jobs can migrate from one country to another, do policies to support job creation in one country become policies affecting jobs in other countries--policies competing for jobs globally? Among economists, the conventional wisdom is that the number of jobs is not determined by international trade and investment but by the total number of people in the labor force. And in general, openness to international trade and foreign direct investment is beneficial for all the countries involved. Thus, globalization is not a zero-sum game. From this point of view, policies to support job creation are not policies competing for jobs, even as they may alter the global flows of trade, investment, and workers.	These are the workers and entrepreneurs in countries which have failed to develop new industries and services connected to world markets and the jobs that go with them.59 Workers in those countries, however, may not perceive the lost employment opportunities.6	These are the workers and entrepreneurs in countries which have failed to develop new industries and services connected to world markets and the jobs that go with them.59 Workers in those countries , however , may not perceive the lost employment opportunities .	These are the workers and entrepreneurs in countries which have failed to develop new industries and services connected to world markets and the jobs that go with them.59 Workers in those countries, however, may not <mark>perceive</mark> the lost employment opportunities.6	, may not perceive the lost employment opportunities.	perceive	<mark>perceive</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	World Development Report 2013: Jobs	World Bank	2012
cffebe13-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	Valuing jobs Not all forms of work are acceptable. Activities that exploit workers, expose them to dangerous environments, or threaten their physical and mental well-being are bad for individuals and societies alike. Child prostitution and forced labor contravene principles of human dignity and undermine individual and collective well-being. Today, an estimated 21 million people globally are victims of bonded labor, slavery, forced prostitution, and other forms of involuntary work.61 Jobs influence how people view themselves, how they interact with others, and how they perceive their stake in society.59 Jobs also can have collective consequences. They can shape how societies handle collective decision making, manage tensions between diverse groups, and avoid and resolve conflicts. The relationship is not immediate or direct, however. Jobs are only one factor contributing to the capacity of societies to manage collective decision making peacefully. And social cohesion can in turn influence jobs by shaping the context in which entrepreneurs make business decisions.	Today, an estimated 21 million people globally are victims of bonded labor, slavery, forced prostitution, and other forms of involuntary work.61 Jobs influence how people view themselves, how they interact with others, and how they perceive their stake in society.59 Jobs also can have collective consequences.	Today , an estimated 21 million people globally are victims of bonded labor , slavery , forced prostitution , and other forms of involuntary work.61 Jobs influence how people view themselves , how they interact with others , and how they perceive their stake in society.59 Jobs also can have collective consequences .	Today, an estimated 21 million people globally are victims of bonded labor, slavery, forced prostitution, and other forms of involuntary work.61 Jobs influence how people view themselves, how they interact with others, and how they <mark>perceive</mark> their stake in society.59 Jobs also can have collective consequences.	and how they perceive their stake in society.59 Jobs also can have collective consequences	perceive	<mark>perceive</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	World Development Report 2013: Jobs	World Bank	2012
