uuid	file	paragraph	sentence	tokenized_sentence	marked_sentence	approx_span	trigger	marked_trigger	submitted_annotations_count	accepted_count	annotations	belief_ann_count	majority	quality_controlled	title	source	year
cffebfeb-fc0b-11ed-88fc-93f4be02dfa8	neigbor88.txt	Independently of whether jobs supplied by FLR were short or long term, the labour intensity of FLR is an estimated 0.17 FTE jobs per ha restored. Most of the jobs derived from FLR landscapes originate from agroforestry systems (67%) and are considered agricultural employment, whereas 31% of the FTE employment generated by FLR is in the forestry sector.	Most of the jobs derived from FLR landscapes originate from agroforestry systems (67%) and are considered agricultural employment, whereas 31% of the FTE employment generated by FLR is in the forestry sector.	Most of the jobs derived from FLR landscapes originate from agroforestry systems ( 67 % ) and are considered agricultural employment , whereas 31 % of the FTE employment generated by FLR is in the forestry sector .	Most of the jobs derived from FLR landscapes originate from agroforestry systems (67%) and are <mark>considered</mark> agricultural employment, whereas 31% of the FTE employment generated by FLR is in the forestry sector.	) and are considered agricultural employment, whereas 31% of the FTE employment	considered	<mark>considered</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	b	Second Bonn Challenge progress report: application of the Barometer in 2018.	Radhika Dave, Carole Saint-Laurent, Lara Murray, Gabriel Antunes Daldegan, Rens Brouwer, Leander Raes, Silvio Simonit, Marisete Catapan, Gerardo García Contreras, Alain Ndoli, Charles Karangwa, Naalin Perera, Swati Hingorani, Tim Pearson	2019
cffebfec-fc0b-11ed-88fc-93f4be02dfa8	neigbor121.txt	The challenge was to make ITU-T agree that cost-effective implementation be the standard's top priority for rural communications in developing countries, where reliability is the second most important attribute. This reversed the common approach to fibre-optic connectivity design - reliability is usually the first prize, but with L.1700, affordable implementation comes first. The next challenge was to identify the cable design realizing the lowest installation cost. The cable for the BIRD solution selected is lightweight thin robust that is based on the submarine cable technologies. To seek for the partners to globally deploy the BIRD solution, it must be recognized that closing the digital divide and coping with COVID-19 should be recognized as the need from prevention of societal loss rather than from pursuit of financial profits. Another point is solution's compliance with ITU standards that is unprecedentedly aiming at closing the digital divide thereby coping with the pandemics today and tomorrow. The solution BIRD is developed aiming at the best sustainability from the holistic point of view by considering not only the sustainability of the solution itself but more importantly, socio-public sustainability that is realized through broadband optical cable connectivity at every corner of the globe.	The solution BIRD is developed aiming at the best sustainability from the holistic point of view by considering not only the sustainability of the solution itself but more importantly, socio-public sustainability that is realized through broadband optical cable connectivity at every corner of the globe.	The solution BIRD is developed aiming at the best sustainability from the holistic point of view by considering not only the sustainability of the solution itself but more importantly , socio-public sustainability that is realized through broadband optical cable connectivity at every corner of the globe .	The solution BIRD is developed aiming at the best sustainability from the holistic point of view by <mark>considering</mark> not only the sustainability of the solution itself but more importantly, socio-public sustainability that is realized through broadband optical cable connectivity at every corner of the globe.	BIRD is developed aiming at the best sustainability from the holistic point of view by considering	considering	<mark>considering</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
cffebfed-fc0b-11ed-88fc-93f4be02dfa8	neigbor93.txt	The answer scale for the question regarding the extent to which the individual feels he or she can participate in decisions is 1 = not at all, 2 = small extent, 3 = medium extent, and 4 = to a high extent. For each type of decision an indicator is created that considers the respondent adequate if he or she makes the decisions himself or herself or if the respondent feels that he or she could participate in the decision-making at least to a medium extent. 31 The pilot included only minor household expenditures; however, we recommend including major household expenditures as well.	For each type of decision an indicator is created that considers the respondent adequate if he or she makes the decisions himself or herself or if the respondent feels that he or she could participate in the decision-making at least to a medium extent.	For each type of decision an indicator is created that considers the respondent adequate if he or she makes the decisions himself or herself or if the respondent feels that he or she could participate in the decision-making at least to a medium extent .	For each type of decision an indicator is created that <mark>considers</mark> the respondent adequate if he or she makes the decisions himself or herself or if the respondent feels that he or she could participate in the decision-making at least to a medium extent.	considers the respondent	considers	<mark>considers</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	The Women’s Empowerment in Agriculture Index	Sabina Alkire, Ruth Meinzen-Dick, Amber Peterman, Agnes R. Quisumbing, Greg Seymour, Ana Vaz	2013
cffebfee-fc0b-11ed-88fc-93f4be02dfa8	neigbor5.txt	The EU considers all animal byproducts sourced from animals raised under conditions not essentially identical to those in the EU to be hazardous materials (category 1 and 2 materials). Since 2002, the EU has made modifications to its regulations and implementation practices governing animal byproducts that have resulted in the treatment of U.S. products as being considered hazardous. The current EU interpretation of the animal byproducts regulations could potentially prevent most exports of U.S. animal byproducts.	The EU considers all animal byproducts sourced from animals raised under conditions not essentially identical to those in the EU to be hazardous materials (category 1 and 2 materials).	The EU considers all animal byproducts sourced from animals raised under conditions not essentially identical to those in the EU to be hazardous materials ( category 1 and 2 materials ) .	The EU <mark>considers</mark> all animal byproducts sourced from animals raised under conditions not essentially identical to those in the EU to be hazardous materials (category 1 and 2 materials).	EU considers	considers	<mark>considers</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	b	The 2019 National Trade Estimate Report on Foreign Trade Barriers (NTE)	The Office of the United States Trade Representative (USTR): Samuel Gruber, Julie McNees, Nathaniel Moulton, Lida Weinstock, Robert E. Lighthizer	2019
cffebfef-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	Scientifically this is an area that is attractive and could, if brought to fruition, offer practical assistance to minimizing pre-harvest aflatoxin levels in peanuts. There is no doubting the scientific competence of the Principal Investigator and his ability to make a success of this demanding area. However, the change in the Principal Investigator, change of direction scientifically, and poor interactions with host countries have all hampered progress in this project. The funding from Peanut CRSP has been limited and there is not much evidence that there has been leverage to gain further funds from other sources. Significant effort over the next 5-10 years will be required to achieve success in this demanding field. The project will also need to find a motivated collaborating scientist in Benin to meet the Peanut CRSP requirements.	There is no doubting the scientific competence of the Principal Investigator and his ability to make a success of this demanding area.	There is no doubting the scientific competence of the Principal Investigator and his ability to make a success of this demanding area .	There is no <mark>doubting</mark> the scientific competence of the Principal Investigator and his ability to make a success of this demanding area.	There is no doubting the scientific competence of the Principal Investigator and his ability	doubting	<mark>doubting</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Not belief/attitude	0	Not belief/attitude	n	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffebff0-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	While nearly half of the jobs in the developing world are outside the labor market, the shares of wage work, farming, and self-employment differ greatly across countries.3 Nonwage work represents more than 80 percent of women's employment in Sub-Saharan Africa--but less than ular wages or salaries. Another 1.5 billion work in farming and small household enterprises, or in casual or seasonal day labor. Meanwhile, 200 million people, a disproportionate share of them youth, are unemployed and actively looking for work. Almost 2 billion working-age adults, the majority of them women, are neither working nor looking for work, but an unknown number of them are eager to have a job. Clarifying what is meant by a job is thus a useful starting point.	Almost 2 billion working-age adults, the majority of them women, are neither working nor looking for work, but an unknown number of them are eager to have a job.	Almost 2 billion working-age adults , the majority of them women , are neither working nor looking for work , but an unknown number of them are eager to have a job .	Almost 2 billion working-age adults, the majority of them women, are neither working nor looking for work, but an unknown number of them are <mark>eager</mark> to have a job.	adults, the majority of them women, are neither working nor looking for work, but an unknown number of them are eager	eager	<mark>eager</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	b	World Development Report 2013: Jobs	World Bank	2012
cffebff1-fc0b-11ed-88fc-93f4be02dfa8	neigbor190.txt	The provisions of the Penal Law are of general application, but there are also certain specific sectorial laws that place high emphasis on confidentiality and a duty to protect privileged information in different circumstances. These include: a) Law No. 3 of 1999 regarding the Palestinian Bar Association, which stipulates in Article 28 that any lawyer is under a strict obligation not to disclose any secret information that he has received from his client or obtains in the context of his profession; b) similar provisions to those imposed on lawyers noted above can be found under laws regulating doctors and medical professionals (e.g. pharmacists) as well as financial auditors; c) laws and regulations that govern the functions and duties of financial brokers and custodians (in particular, Securities Law No. 12 of 2004) impose duties on officers of the stock market and brokerage firms to keep confidential any information they receive; and d) Banking Law No. 2 of 2002 (as amended) and the newly enacted Banking Law of 2012 provide that all board members and executive officers of any bank are, jointly and severally, liable in exercising their duty to maintain the secrecy of information regarding the clients of the bank.	The provisions of the Penal Law are of general application, but there are also certain specific sectorial laws that place high emphasis on confidentiality and a duty to protect privileged information in different circumstances.	The provisions of the Penal Law are of general application , but there are also certain specific sectorial laws that place high emphasis on confidentiality and a duty to protect privileged information in different circumstances .	The provisions of the Penal Law are of general application, but there are also certain specific sectorial laws that place high <mark>emphasis</mark> on confidentiality and a duty to protect privileged information in different circumstances.	sectorial laws that place high emphasis on confidentiality and a duty to protect privileged information in	emphasis	<mark>emphasis</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	n	Know Your Customer: Quick Reference Guide	PWC	2016
cffebff2-fc0b-11ed-88fc-93f4be02dfa8	neigbor109.txt	China 2,500 -200 4.2 Expect continued strong competition from lower-priced rice from India, especially in Sub-Saharan Africa.	China 2,500 -200 4.2 Expect continued strong competition from lower-priced rice from India, especially in Sub-Saharan Africa.	China 2,500 -200 4.2 Expect continued strong competition from lower-priced rice from India , especially in Sub-Saharan Africa .	China 2,500 -200 4.2 <mark>Expect</mark> continued strong competition from lower-priced rice from India, especially in Sub-Saharan Africa.	2,500 -200 4.2 Expect continued strong competition from lower-priced rice from India, especially	Expect	<mark>Expect</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	n	Rice Outlook: January 2021	Nathan W. Childs, Million Hundredweight	2021
cffebff3-fc0b-11ed-88fc-93f4be02dfa8	neigbor109.txt	On an annual basis, in 2021, Thailand is expected to expand exports the most, increasing shipments 1.5 million tons to 7.0 million tons from this year's abnormally low level, partly a result of some crop recovery due to a more normal monsoon. In addition, Australia, Cambodia, China, Pakistan, the United States, and Vietnam are projected to increase exports in 2021, with U.S. exports projected to rise 0.15 million tons to 3.05 million tons and Australia's to expand 110.000 tons. In contrast, Argentina, Brazil, Burma, India, Paraguay, Taiwan, and Uruguay are expected to export less rice, with India's exports expected to drop 0.4 million tons to 14.0 million, still the second highest on record, as India's supplies are projected to remain abundant and prices competitive. The expected decline among the South American exporters is due drought in the region that has reduced expectations regarding 2020/21 production levels. 10 RCS-21A, January 14, 2021 USDA, economic research service table a - global rice production, selected monthly revisions and year-to-year changes, January 2021--continued .	In contrast, Argentina, Brazil, Burma, India, Paraguay, Taiwan, and Uruguay are expected to export less rice, with India's exports expected to drop 0.4 million tons to 14.0 million, still the second highest on record, as India's supplies are projected to remain abundant and prices competitive.	In contrast , Argentina , Brazil , Burma , India , Paraguay , Taiwan , and Uruguay are expected to export less rice , with India 's exports expected to drop 0.4 million tons to 14.0 million , still the second highest on record , as India 's supplies are projected to remain abundant and prices competitive .	In contrast, Argentina, Brazil, Burma, India, Paraguay, Taiwan, and Uruguay are <mark>expected</mark> to export less rice, with India's exports <mark>expected</mark> to drop 0.4 million tons to 14.0 million, still the second highest on record, as India's supplies are projected to remain abundant and prices competitive.	and Uruguay are expected to export less rice, with India's exports expected	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	Rice Outlook: January 2021	Nathan W. Childs, Million Hundredweight	2021
cffebff4-fc0b-11ed-88fc-93f4be02dfa8	neigbor164.txt	Medical and technological improvements over several decades have extended the lives of both women and men, who are expected at present to live an average of 72 and 68 years, respectively. An analysis of mortality data across age groups and regions shows that women and men tend to die of different causes. In all regions, biological factors, along with gender inequality and gender norms, influence sex differences in health trajectories throughout the life cycle.	Medical and technological improvements over several decades have extended the lives of both women and men, who are expected at present to live an average of 72 and 68 years, respectively.	Medical and technological improvements over several decades have extended the lives of both women and men , who are expected at present to live an average of 72 and 68 years , respectively .	Medical and technological improvements over several decades have extended the lives of both women and men, who are <mark>expected</mark> at present to live an average of 72 and 68 years, respectively.	, who are expected at present to live an average of 72 and 68	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	The World’s Women 2015: Trends and Statistics	United Nations	2015
cffebff5-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	The main beneficiaries so far are five graduate students who have completed their M.S. degrees at NCA&T; two M.S. students from Senegal (Nimsate Kane) and Algeria (Djaafar Rehrah) who are undertaking their studies. Host Country scientists and researchers have visited the U.S. and NCA&T, and attended conferences, an addition to the capacity building effort. In Senegal, the potential beneficiaries are consumers who will have access to new/improved, safe and aflatoxin-free peanut-based products to become available in the market. Village-level, smallscale processors and/or private food industry partners in the host country are expected to benefit from high potential commercialized new/improved peanut-based products.	Village-level, smallscale processors and/or private food industry partners in the host country are expected to benefit from high potential commercialized new/improved peanut-based products.	Village-level , smallscale processors and / or private food industry partners in the host country are expected to benefit from high potential commercialized new / improved peanut-based products .	Village-level, smallscale processors and/or private food industry partners in the host country are <mark>expected</mark> to benefit from high potential commercialized new/improved peanut-based products.	host country are expected to benefit from high potential commercialized new/improved peanut-based	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffebff6-fc0b-11ed-88fc-93f4be02dfa8	neigbor27.txt	The scale of COVID-19 is making it extremely difficult for health systems to maintain equitable access to quality essential health services. Essential services have been severely restricted, far more so than expected under WHO guidelines during the early stages of the pandemic, as limited health system resources are pivoted for the COVID-19 response and movement restrictions and fear of infection introduce barriers to access. There have already been examples of outbreaks due to suspended immunisation campaigns, such as measles in Pakistan, and immunisation remains suspended in Bangladesh. In Kenya, outreach services were down by two-thirds in March, institutional deliveries down by over half, and maternal mortality had risen. Routine services were down in Sierra Leone even before the first COVID-19 case had been established, while in Uganda all elective medical procedures have been postponed. Indirect effects on mortality and morbidity are likely to be high.	Essential services have been severely restricted, far more so than expected under WHO guidelines during the early stages of the pandemic, as limited health system resources are pivoted for the COVID-19 response and movement restrictions and fear of infection introduce barriers to access.	Essential services have been severely restricted , far more so than expected under WHO guidelines during the early stages of the pandemic , as limited health system resources are pivoted for the COVID-19 response and movement restrictions and fear of infection introduce barriers to access .	Essential services have been severely restricted, far more so than <mark>expected</mark> under WHO guidelines during the early stages of the pandemic, as limited health system resources are pivoted for the COVID-19 response and movement restrictions and fear of infection introduce barriers to access.	more so than expected under WHO guidelines during the early stages of the pandemic	expected	<mark>expected</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
cffebff7-fc0b-11ed-88fc-93f4be02dfa8	neigbor164.txt	These new concepts are expected to be especially relevant in countries and areas where subsistence activities are widespread, where labour markets are of limited scope and where labour absorption is at times insufficient. They will also be relevant for groups predominantly engaged in forms of work that are unpaid, especially women, youth and workers in rural areas.	These new concepts are expected to be especially relevant in countries and areas where subsistence activities are widespread, where labour markets are of limited scope and where labour absorption is at times insufficient.	These new concepts are expected to be especially relevant in countries and areas where subsistence activities are widespread , where labour markets are of limited scope and where labour absorption is at times insufficient .	These new concepts are <mark>expected</mark> to be especially relevant in countries and areas where subsistence activities are widespread, where labour markets are of limited scope and where labour absorption is at times insufficient.	new concepts are expected to be especially relevant in countries and areas where subsistence	expected	<mark>expected</mark>	3	2	Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	The World’s Women 2015: Trends and Statistics	United Nations	2015
cffebff8-fc0b-11ed-88fc-93f4be02dfa8	neigbor59.txt	Increasingly important English benefits from government focus English plays an important role in Bangladesh. From primary school age, students are exposed to the language and then continue, where possible, to improve their skills, all the way up to university. This sharpening of language skills allows access to better salary opportunities in what can be considered a disadvantaged country. The quality of the education system differs by location: in rural areas access to education is limited, although the government is actively looking to find a solution to this problem with increased spending. Currently 17% of government spending in Bangladesh is on education. Improving English skills is viewed as an important means of advancing both individual wealth and the economy of the country. The aim is to create a workforce that can service international companies' direct investment in Bangladesh, who typically use English as a lingua franca. English speakers in the business environment are expected to speak English to at least intermediate level. Furthermore, in some sectors, such as foreign trade and telecommunications, employees are expected to have a good level of English. On top of this, 24 of 30 companies interviewed by Euromonitor indicated that employees with a good command of English advance quicker than those who do not - ultimately resulting in higher salaries. Private education for primary and secondary education will also play an important role in individual growth, with business leaders of the future expected to be primarily privately educated, and with a high level of English.	Furthermore, in some sectors, such as foreign trade and telecommunications, employees are expected to have a good level of English.	Furthermore , in some sectors , such as foreign trade and telecommunications , employees are expected to have a good level of English .	Furthermore, in some sectors, such as foreign trade and telecommunications, employees are <mark>expected</mark> to have a good level of English.	, employees are expected to have a good level of English.	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
cffebff9-fc0b-11ed-88fc-93f4be02dfa8	neigbor163.txt	Considering the significant expansion of the protection crisis across much of Rakhine State and the continued volatility of the security situation in other areas, humanitarian needs are expected to persist at a significant level throughout 2020. Protection risks are likely to remain high for mostly stateless Rohingya, unless steps are taken to improve respect for human rights, including freedom of movement. The lack of progress in addressing the root causes of the crisis is likely to continue to limit prospects for sustainable solutions for stateless IDPs in Rakhine in 2020, and reduce the scope for voluntary and dignified return of Rohingya refugees. In conflict-affected townships, the humanitarian needs of more than 32,000 newly displaced people are likely to remain, and new population displacements are foreseeable in 2020, as there are no signs the conflict will abate.	Considering the significant expansion of the protection crisis across much of Rakhine State and the continued volatility of the security situation in other areas, humanitarian needs are expected to persist at a significant level throughout 2020.	Considering the significant expansion of the protection crisis across much of Rakhine State and the continued volatility of the security situation in other areas , humanitarian needs are expected to persist at a significant level throughout 2020 .	Considering the significant expansion of the protection crisis across much of Rakhine State and the continued volatility of the security situation in other areas, humanitarian needs are <mark>expected</mark> to persist at a significant level throughout 2020.	humanitarian needs are expected to persist at a significant level throughout 2020.	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	Global Humanitarian Overview 2020 [EN]	United Nations Office for the Coordination of Humanitarian Affairs (OCHA)	2019
cffebffa-fc0b-11ed-88fc-93f4be02dfa8	neigbor221.txt	Companies other than mining companies Annual taxation allowances for expenditures incurred on machinery and equipment before 30 June 1982 can be claimed up to 100%. This allowance may be for any proportion of previously unclaimed expenditures. For expenditures incurred on machinery and equipment after 30 June 1982, annual allowances are granted, calculated on cost by the straight-line method on the basis of the expected useful lives of the individual assets. Guidelines are provided for expected useful lives of different categories of assets, which vary from four to ten years. Book depreciation is not required to conform to tax depreciation. The capital allowance claimable on a company motorcar is restricted to a maximum of BWP 175,000.	For expenditures incurred on machinery and equipment after 30 June 1982, annual allowances are granted, calculated on cost by the straight-line method on the basis of the expected useful lives of the individual assets.	For expenditures incurred on machinery and equipment after 30 June 1982 , annual allowances are granted , calculated on cost by the straight-line method on the basis of the expected useful lives of the individual assets .	For expenditures incurred on machinery and equipment after 30 June 1982, annual allowances are granted, calculated on cost by the straight-line method on the basis of the <mark>expected</mark> useful lives of the individual assets.	basis of the expected useful lives of the individual assets.	expected	<mark>expected</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Worldwide Tax Summaries - Corporate Taxes 2017/18	Lazhar Sahbani	2017
cffebffb-fc0b-11ed-88fc-93f4be02dfa8	neigbor22.txt	Recommendation 10: Target population size Recommendation 10 WHO suggests using the following criteria in determining a target population size in the context of CHW programmes. Criteria to be adopted in most settings: * expected workload based on epidemiology and anticipated demand for services; * frequency of contact required; * nature and time requirements of the services provided; * expected weekly time commitment of CHWs (factoring in time away from service provision for training, administrative duties, and other requirements); * local geography (including proximity of households, distance to clinic and population density).	Criteria to be adopted in most settings: * expected workload based on epidemiology and anticipated demand for services; * frequency of contact required; * nature and time requirements of the services provided; * expected weekly time commitment of CHWs (factoring in time away from service provision for training, administrative duties, and other requirements); * local geography (including proximity of households, distance to clinic and population density).	Criteria to be adopted in most settings : * expected workload based on epidemiology and anticipated demand for services ; * frequency of contact required ; * nature and time requirements of the services provided ; * expected weekly time commitment of CHWs ( factoring in time away from service provision for training , administrative duties , and other requirements ) ; * local geography ( including proximity of households , distance to clinic and population density ) .	Criteria to be adopted in most settings: * <mark>expected</mark> workload based on epidemiology and anticipated demand for services; * frequency of contact required; * nature and time requirements of the services provided; * expected weekly time commitment of CHWs (factoring in time away from service provision for training, administrative duties, and other requirements); * local geography (including proximity of households, distance to clinic and population density).	settings: * expected workload based on epidemiology and anticipated demand for services;	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	WHO guideline on health policy and system support to optimize community health worker programmes	World Health Organization	2018
cffebffc-fc0b-11ed-88fc-93f4be02dfa8	neigbor164.txt	Some populations depart from this global pattern due to specific sex differences in mortality and migration. In developed regions, the balance in the numbers of women and men is reached around age 40, whereas in the developing regions it is around age 55 (figure 1.4). The difference between the two regions is mainly explained by the higher than expected sex ratio at birth and the lower than expected mortality for boys compared to girls in developing regions, particularly among children under age 5. Eastern and Southern Asia are extreme examples of this pattern. Unlike other regions, Eastern and Southern Asia have higher 16 Chung and Das Gupta, 2007. 17 Jha and others, 2011. sex ratios not only among children and youth, but also among older adults. In these two regions, the number of women equal that of men only around age 65.	The difference between the two regions is mainly explained by the higher than expected sex ratio at birth and the lower than expected mortality for boys compared to girls in developing regions, particularly among children under age 5.	The difference between the two regions is mainly explained by the higher than expected sex ratio at birth and the lower than expected mortality for boys compared to girls in developing regions , particularly among children under age 5 .	The difference between the two regions is mainly explained by the higher than <mark>expected</mark> sex ratio at birth and the lower than <mark>expected</mark> mortality for boys compared to girls in developing regions, particularly among children under age 5.	the higher than expected sex ratio at birth and the lower than expected mortality	expected	<mark>expected</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	The World’s Women 2015: Trends and Statistics	United Nations	2015
cffebffd-fc0b-11ed-88fc-93f4be02dfa8	neigbor163.txt	A deepening political and socioeconomic crisis has also significantly increased needs in Haiti, with 4.2 million people expected to be food insecure by March 2020. We are working better together to deliver cash, which can often meet more needs, more efficiently. We are also strengthening collaboration between humanitarian and development organizations. PP. 30-67 PP. 68-79 PP. 80-85 Humanitarian organizations have a better understanding of what is needed most urgently, and by whom. In 2019, anticipatory finance enabled early action in several crises, and risk insurance provided speedy payouts to support rapid response. The value of timely and strategic pooled funds was again clearly demonstrated. As of mid-November 2019, the Central Emergency Response Fund (CERF) had allocated more than $494 million to support urgent needs in 47 countries and territories, while Country-Based Pooled Funds (CBPFs) had allocated $701 million in 18 countries. 1 See p. 28 for a breakdown of the figures.	A deepening political and socioeconomic crisis has also significantly increased needs in Haiti, with 4.2 million people expected to be food insecure by March 2020.	A deepening political and socioeconomic crisis has also significantly increased needs in Haiti , with 4.2 million people expected to be food insecure by March 2020 .	A deepening political and socioeconomic crisis has also significantly increased needs in Haiti, with 4.2 million people <mark>expected</mark> to be food insecure by March 2020.	4.2 million people expected to be food insecure by March 2020.	expected	<mark>expected</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	b	Global Humanitarian Overview 2020 [EN]	United Nations Office for the Coordination of Humanitarian Affairs (OCHA)	2019
cffebffe-fc0b-11ed-88fc-93f4be02dfa8	neigbor27.txt	On 4 April, 25 kg bags of rice, SLL 250,000 (US$ 25.77), Veronica buckets, and other items were distributed to PWDs in district headquarter towns, reaching 1,891 individual and group beneficiaries. Outreach is continuing, expecting to reach approx. 10,000 PWD (500 per district and 2,500 in the Western Area), for a cost of SLL 4 billion. The Government of Uganda has begun delivering food packages to 1.5 million vulnerable people in Kampala and Wasiko districts. The food packages include 6 kg of maize flour and 3 kg of beans and salt per head. Lactating mothers and the sick will additionally receive 2 kg of powdered milk and 2 kg of sugar.	Outreach is continuing, expecting to reach approx. 10,000 PWD (500 per district and 2,500 in the Western Area), for a cost of SLL 4 billion.	Outreach is continuing , expecting to reach approx . 10,000 PWD ( 500 per district and 2,500 in the Western Area ) , for a cost of SLL 4 billion .	Outreach is continuing, <mark>expecting</mark> to reach approx. 10,000 PWD (500 per district and 2,500 in the Western Area), for a cost of SLL 4 billion.	is continuing, expecting to reach approx.	expecting	<mark>expecting</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
cffebfff-fc0b-11ed-88fc-93f4be02dfa8	neigbor169.txt	At the same time, Coted'Ivoire is undergoing rapid demographic changes. Like other Sub-Saharan African countries, demographic growth in Coted'Ivoire creates asignificant youth bulge (Figure3). In 2005, the youth population was estimated at 5.9 million. Only 10 years later, it increased to approximately 7.3 million. The youth bulge is expected to continue for the next decades, reaching 9.1 million in 2025 and 11.3 million in 2035.1 Overall, between 350,000 and 400,000 young people are estimated to join the working-age population each year (AGEPE and INS, 2014). This new workforce brings an opportunity for the country to benefit from a demographic dividend. At the same time, without better employment opportunities, many fear that a jeunessedesoeuvree may present a risk for the country. 1 The estimates are from the United Nations (UN) population estimates (world Population Prospects: the 2012 revision). The 2014 population census in Coted'Ivoire indicates that the total population is estimated at 22,671,331 of which 36.2 percent are between 15 and 34 years old (see: http://www.plan.gouv.ci/accueil.php?page=actu&id=242).	At the same time, without better employment opportunities, many fear that a jeunessedesoeuvree may present a risk for the country.	At the same time , without better employment opportunities , many fear that a jeunessedesoeuvree may present a risk for the country .	At the same time, without better employment opportunities, many <mark>fear</mark> that a jeunessedesoeuvree may present a risk for the country.	opportunities, many fear that a jeunessedesoeuvree may present a risk for the country	fear	<mark>fear</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Not belief/attitude	0	Not belief/attitude	b	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
cffec000-fc0b-11ed-88fc-93f4be02dfa8	neigbor82.txt	On 1 July, a new Administrative Offence Act came into effect, allowing for increased administrative fines including when false information was published that could damage the reputation of individuals or business entities. A media professionals' organization criticized the law for being vague and overly broad, and feared it could be excessively used to suppress freedom of expression. Media companies staged a media blackout on 26 April to protest against the law, which was subsequently passed with reduced fines.	A media professionals' organization criticized the law for being vague and overly broad, and feared it could be excessively used to suppress freedom of expression.	A media professionals ' organization criticized the law for being vague and overly broad , and feared it could be excessively used to suppress freedom of expression .	A media professionals' organization criticized the law for being vague and overly broad, and <mark>feared</mark> it could be excessively used to suppress freedom of expression.	broad, and feared it could be excessively used to suppress freedom of expression	feared	<mark>feared</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Not belief/attitude	0	Not belief/attitude	b	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
